category,ticker,name,strategy,total_return_pct
투자자별,000480,000480,RSI_7_25_F10,-15.76378719999951
투자자별,017940,017940,RetailContra_5_80,-15.88582159999892
투자자별,001465,001465,BB_20_2.5_F10,-15.899341619999854
투자자별,027410,027410,MACD_8_21_5_F10,-15.913303779999437
투자자별,001040,001040,TrendStr_10_50_5,-15.95178507499936
투자자별,011200,011200,VolSpike_20_2x,-15.961162783999203
투자자별,011200,011200,VolSpike_10_3x,-16.024257300999807
투자자별,014790,014790,MACD_8_21_5_F10,-16.22946336999926
투자자별,000990,000990,MACD_8_21_5_F10,-16.337283749999134
투자자별,037560,037560,MACD_12_26_9_F5,-16.364383984999492
투자자별,051900,051900,RetailContra_10_90,-16.484452499999268
투자자별,006360,006360,MACD_8_21_5_F10,-16.53680663999912
투자자별,060980,060980,TrendStr_10_50_5,-16.775435249999315
투자자별,001460,001460,VolSpike_20_2x,-16.894199899998917
투자자별,011155,011155,MACD_12_26_9_F5,-16.976710879999683
투자자별,009540,009540,MACD_8_21_5_F10,-17.36300661699903
앙상블,263750,펄어비스,Voting_5,-17.384420029999017
투자자별,001040,001040,MACD_12_26_9_F5,-17.388621165999414
투자자별,060980,060980,RSI_14_30_F5,-17.43227734999965
투자자별,012630,012630,RSI_7_25_F10,-17.51264299999952
투자자별,001045,001045,BB_20_2_F5,-17.654250788999736
투자자별,017860,017860,VolSpike_10_3x,-17.782204274999934
투자자별,037560,037560,SmartDiv_50_20,-18.005797259999333
투자자별,001250,001250,MACD_8_21_5_F10,-18.09612700499922
앙상블,68270,셀트리온제약,Voting_4,-18.159390602998137
앙상블,373220,LG에너지솔루션,Voting_4,-18.36010799999939
투자자별,000120,000120,RSI_14_30_F5,-18.507142799999446
투자자별,009540,009540,VolAdj_F10_V20,-18.517424306999743
투자자별,017860,017860,VolAdj_F10_V20,-18.53233962799987
투자자별,003555,003555,VolAdj_F10_V20,-18.541111612999217
투자자별,000300,000300,MACD_12_26_9_F5,-18.60405150899957
투자자별,000480,000480,VolSpike_10_3x,-18.70039179999961
앙상블,207940,삼성바이오로직스,Breakout_10_3,-18.913556562999084
투자자별,011200,011200,RSI_14_30_F5,-18.9388010869994
투자자별,039570,039570,RSI_7_25_F10,-19.038378144999296
투자자별,001120,001120,VolSpike_20_2x,-19.252100379999412
투자자별,007340,007340,VolSpike_10_3x,-19.304190759999766
투자자별,009540,009540,RetailContra_10_90,-19.333873039999517
투자자별,005830,005830,VolAdj_F10_V20,-19.388033549999594
투자자별,009540,009540,VolAdj_F5_V15,-19.481009213999734
투자자별,000590,000590,MACD_8_21_5_F10,-19.577327699999465
투자자별,006840,006840,RSI_14_30_F5,-19.65641679999937
앙상블,293490,카카오게임즈,Breakout_50_10,-19.70587399999982
앙상블,51910,LG화학,VolBreak_0.4_3,-19.763004099996863
투자자별,000210,000210,RetailContra_10_90,-19.817452388999538
투자자별,003555,003555,RSI_14_30_F5,-19.88917783399956
투자자별,015590,015590,RetailContra_10_90,-19.97481728399962
투자자별,000590,000590,MACD_12_26_9_F5,-19.989014699999675
투자자별,004840,004840,SmartDiv_20_10,-20.02117881699884
투자자별,002460,002460,RetailContra_10_90,-20.02530885999961
투자자별,014790,014790,RetailContra_10_90,-20.17506784999957
투자자별,000210,000210,VolSpike_20_2x,-20.17902032499923
투자자별,060980,060980,RetailContra_5_80,-20.21832134999886
앙상블,207940,삼성바이오로직스,Breakout_20_5,-20.221912558999165
투자자별,001250,001250,BB_20_2_F5,-20.27513689499977
투자자별,001045,001045,SmartDiv_20_10,-20.29181705499929
투자자별,012630,012630,MACD_8_21_5_F10,-20.35785870099947
투자자별,051900,051900,RetailContra_5_80,-20.590275999998138
투자자별,000680,000680,BB_20_2_F5,-20.804011134999723
투자자별,012030,012030,MACD_12_26_9_F5,-20.82279322899942
투자자별,014790,014790,RSI_14_30_F5,-21.17792033499959
앙상블,6400,삼성SDI,VolBreak_0.6_5,-21.469888717998312
앙상블,28300,HLB,MultiFactor_532_60,-21.518446483999
앙상블,293490,카카오게임즈,Breakout_20_5,-21.58607195999974
투자자별,035000,035000,VolSpike_10_3x,-21.807951254999665
투자자별,017940,017940,MACD_12_26_9_F5,-21.86185929999937
앙상블,251270,넷마블,Breakout_20_5,-21.98535794999944
투자자별,001465,001465,VolAdj_F5_V15,-22.013595109999404
투자자별,000590,000590,VolSpike_10_3x,-22.332530399999616
투자자별,001040,001040,RSI_14_30_F5,-22.41084224299936
투자자별,051905,051905,MACD_8_21_5_F10,-22.52542639999914
앙상블,28300,HLB,VolBreak_0.5_3,-22.544825956997517
투자자별,017940,017940,VolAdj_F10_V20,-22.64018404999901
투자자별,017860,017860,MACD_8_21_5_F10,-22.685362828999832
투자자별,000300,000300,SmartDiv_20_10,-22.709899785998623
앙상블,373220,LG에너지솔루션,MultiFactor_532_60,-22.84152599999942
투자자별,012630,012630,RetailContra_5_80,-22.96082879899922
투자자별,027410,027410,BB_20_2_F5,-22.97818464099981
투자자별,006260,006260,SmartDiv_20_10,-23.33118774999884
투자자별,051905,051905,RetailContra_5_80,-23.38419709999861
투자자별,006840,006840,RetailContra_5_80,-23.41985844999914
투자자별,007070,007070,BB_20_2_F5,-23.50470775999974
앙상블,68270,셀트리온제약,VolBreak_0.4_3,-23.50744152699739
앙상블,5380,현대차,VolBreak_0.6_5,-23.65251289999753
투자자별,027410,027410,BB_20_2.5_F10,-23.85856306799996
투자자별,039570,039570,VolSpike_20_2x,-23.90220923999928
투자자별,016610,016610,RSI_14_30_F5,-23.949057589999708
앙상블,6400,삼성SDI,MomQuality_10_5,-24.067117496998694
투자자별,001040,001040,RSI_7_25_F10,-24.247273037999136
투자자별,000480,000480,MACD_8_21_5_F10,-24.42519334999933
투자자별,001530,001530,VolSpike_20_2x,-24.491636390998973
앙상블,5380,현대차,Adaptive_30,-24.50411269999909
투자자별,005830,005830,VolAdj_F5_V15,-24.863718049999417
투자자별,011155,011155,MACD_8_21_5_F10,-25.038494589999186
투자자별,010120,010120,MACD_8_21_5_F10,-25.18565169999909
앙상블,293490,카카오게임즈,Breakout_10_3,-25.210027469999524
투자자별,011070,011070,MACD_12_26_9_F5,-25.29988579999924
투자자별,011150,011150,RSI_7_25_F10,-25.327750759999173
투자자별,011200,011200,BB_20_2_F5,-25.366015036999777
투자자별,012030,012030,RetailContra_10_90,-25.70985142999969
투자자별,017940,017940,VolAdj_F5_V15,-25.782207599998745
투자자별,016610,016610,VolAdj_F10_V20,-25.79916638999932
투자자별,000215,000215,SmartDiv_50_20,-25.95393379299934
투자자별,011070,011070,MACD_8_21_5_F10,-25.982285399998915
투자자별,007070,007070,RSI_14_30_F5,-26.24778242999952
투자자별,006840,006840,BB_20_2_F5,-26.255696509999755
투자자별,017940,017940,MACD_8_21_5_F10,-26.683959549999315
투자자별,001120,001120,VolAdj_F10_V20,-26.837289549999443
앙상블,373220,LG에너지솔루션,MomQuality_20_10,-27.168986499999463
투자자별,051910,051910,TrendStr_10_50_5,-27.33432699999924
투자자별,010120,010120,VolSpike_20_2x,-27.49021759999928
투자자별,011150,011150,SmartDiv_20_10,-28.015391629998327
투자자별,035000,035000,RetailContra_10_90,-28.338491409999445
투자자별,001040,001040,MACD_8_21_5_F10,-28.48817226099925
투자자별,001120,001120,RSI_7_25_F10,-28.91028495999926
투자자별,027410,027410,VolAdj_F5_V15,-29.07431849599916
앙상블,5380,현대차,Adaptive_40,-29.131043899998755
투자자별,000590,000590,TrendStr_20_100_10,-29.18626019999956
투자자별,006360,006360,VolAdj_F10_V20,-29.439241539999365
앙상블,5380,현대차,VolBreak_0.5_3,-29.59050129999724
투자자별,032640,032640,TrendStr_10_50_5,-30.052363999999613
투자자별,003555,003555,SmartDiv_20_10,-30.091196982999357
투자자별,004840,004840,RetailContra_5_80,-30.22178431699884
투자자별,000590,000590,BB_20_2_F5,-30.535879499999748
앙상블,6400,삼성SDI,Voting_5,-30.693319591999053
투자자별,035000,035000,BB_20_2_F5,-31.05749577999984
투자자별,004840,004840,TrendStr_20_100_10,-31.212521577999503
투자자별,007700,007700,TrendStr_10_50_5,-31.447173374998616
투자자별,037560,037560,MACD_8_21_5_F10,-31.4830310999994
포트폴리오,PORTFOLIO,LongShort_Top3_R5,LongShort_Top3_R5,-31.519439111999525
투자자별,007340,007340,VolSpike_20_2x,-31.635279476999195
투자자별,006260,006260,SmartDiv_50_20,-31.65940714999916
투자자별,005830,005830,MACD_8_21_5_F10,-31.90126039999902
투자자별,005830,005830,SmartDiv_50_20,-31.95563754999922
투자자별,051905,051905,RetailContra_10_90,-32.04297709999937
투자자별,000120,000120,TrendStr_10_50_5,-32.10945989999932
투자자별,051905,051905,TrendStr_10_50_5,-32.17002759999939
투자자별,017940,017940,VolSpike_10_3x,-32.17760904999971
투자자별,000120,000120,MACD_8_21_5_F10,-32.314594299998824
투자자별,051900,051900,MACD_8_21_5_F10,-32.37022449999913
투자자별,001530,001530,RSI_7_25_F10,-32.39575280699927
포트폴리오,PORTFOLIO,LongShort_Top3_R10,LongShort_Top3_R10,-32.480721157999646
앙상블,263750,펄어비스,VolBreak_0.6_5,-32.700567529998246
투자자별,006840,006840,TrendStr_10_50_5,-32.70493018999943
투자자별,006840,006840,SmartDiv_20_10,-32.88287630999914
투자자별,000680,000680,VolSpike_10_3x,-32.98867346499973
투자자별,003580,003580,TrendStr_20_100_10,-33.071874237999154
앙상블,28300,HLB,Adaptive_40,-33.188189347999554
투자자별,015590,015590,VolSpike_10_3x,-33.43066561199964
투자자별,000590,000590,VolSpike_20_2x,-33.44674199999924
투자자별,007070,007070,VolSpike_20_2x,-33.46154787899948
투자자별,027410,027410,RetailContra_10_90,-33.504225819999654
앙상블,373220,LG에너지솔루션,Breakout_20_5,-33.59453699999943
투자자별,051900,051900,MACD_12_26_9_F5,-33.59699449999928
앙상블,5380,현대차,VolBreak_0.4_3,-33.61143979999696
투자자별,003555,003555,RetailContra_5_80,-33.79290865299924
투자자별,012630,012630,RetailContra_10_90,-34.07720661599955
투자자별,006840,006840,RetailContra_10_90,-34.12883298999967
앙상블,263750,펄어비스,Breakout_50_10,-34.27666589999973
투자자별,002460,002460,SmartDiv_20_10,-34.428405649999256
앙상블,293490,카카오게임즈,VolBreak_0.6_5,-34.45591689999863
투자자별,001045,001045,RSI_7_25_F10,-34.459052449999504
투자자별,032640,032640,SmartDiv_50_20,-34.62442403999953
투자자별,037560,037560,BB_20_2_F5,-34.764657619999625
투자자별,017940,017940,RSI_14_30_F5,-35.40128719999952
앙상블,28300,HLB,MeanRev_20_2,-35.539412890999714
투자자별,000680,000680,RSI_14_30_F5,-35.600573034999506
앙상블,51910,LG화학,VolBreak_0.5_3,-35.83772919999762
앙상블,51910,LG화학,MultiFactor_334_40,-35.96300489999873
투자자별,060980,060980,SmartDiv_50_20,-36.00908154999959
투자자별,016610,016610,RSI_7_25_F10,-36.0518814699996
투자자별,000300,000300,VolAdj_F10_V20,-36.1056224109994
투자자별,011150,011150,TrendStr_10_50_5,-36.111730834999314
투자자별,000480,000480,SmartDiv_20_10,-36.12720531999928
앙상블,5380,현대차,Voting_4,-36.18944359999882
앙상블,35720,카카오,VolBreak_0.5_3,-36.33979248499773
포트폴리오,PORTFOLIO,LongShort_Top3_R20,LongShort_Top3_R20,-36.54578857099988
투자자별,017940,017940,BB_20_2_F5,-36.54778599999978
투자자별,003555,003555,SmartDiv_50_20,-36.712018779999646
투자자별,010120,010120,RSI_7_25_F10,-36.86219839999929
투자자별,037560,037560,RSI_14_30_F5,-36.97792755499948
앙상블,373220,LG에너지솔루션,MomQuality_10_5,-37.00662749999936
투자자별,037560,037560,TrendStr_20_100_10,-37.2189466099995
투자자별,003555,003555,RSI_7_25_F10,-37.225895924999456
투자자별,005830,005830,TrendStr_10_50_5,-37.29529199999944
투자자별,006360,006360,SmartDiv_50_20,-37.37650171999936
투자자별,000480,000480,TrendStr_20_100_10,-37.67143953999978
앙상블,28300,HLB,Adaptive_30,-37.76691006199963
투자자별,051900,051900,SmartDiv_20_10,-37.91600999999832
앙상블,293490,카카오게임즈,MultiFactor_443_50,-38.07096528999928
앙상블,373220,LG에너지솔루션,VolBreak_0.6_5,-38.39517199999874
투자자별,000120,000120,RetailContra_5_80,-38.54396989999865
투자자별,017940,017940,RSI_7_25_F10,-38.75384844999938
투자자별,051900,051900,TrendStr_10_50_5,-38.94949549999897
투자자별,000680,000680,VolSpike_20_2x,-38.987249709999205
투자자별,011200,011200,RSI_7_25_F10,-39.07954702499941
투자자별,007070,007070,RetailContra_10_90,-39.24406778999973
투자자별,017860,017860,RetailContra_10_90,-39.440931086999925
투자자별,000300,000300,TrendStr_20_100_10,-39.45373278099956
앙상블,68270,셀트리온제약,VolBreak_0.6_5,-39.46423540299852
투자자별,001040,001040,VolAdj_F10_V20,-39.67346445699946
앙상블,373220,LG에너지솔루션,VolBreak_0.5_3,-39.72153249999855
투자자별,035000,035000,SmartDiv_20_10,-39.7221136249993
투자자별,017940,017940,VolSpike_20_2x,-39.79246369999913
투자자별,001460,001460,RSI_7_25_F10,-40.01335779999926
앙상블,5380,현대차,MultiFactor_532_60,-40.14288129999901
투자자별,000480,000480,TrendStr_10_50_5,-40.25771535999963
앙상블,68270,셀트리온제약,Voting_3,-40.57724986499864
투자자별,000120,000120,VolAdj_F5_V15,-40.665492199999726
투자자별,010120,010120,RSI_14_30_F5,-40.75357534999952
앙상블,263750,펄어비스,MultiFactor_443_50,-40.80274761999928
투자자별,035000,035000,TrendStr_10_50_5,-41.013259449999424
투자자별,001120,001120,SmartDiv_50_20,-41.25467294999931
투자자별,017940,017940,RetailContra_10_90,-41.59098769999964
앙상블,5380,현대차,Voting_5,-42.16245729999885
앙상블,35720,카카오,VolBreak_0.4_3,-42.287579903997525
투자자별,000680,000680,TrendStr_20_100_10,-42.45769372499944
투자자별,006360,006360,MACD_12_26_9_F5,-42.571162849999446
투자자별,000210,000210,TrendStr_20_100_10,-42.70860835999963
앙상블,263750,펄어비스,Breakout_20_5,-42.78304355999951
투자자별,051900,051900,SmartDiv_50_20,-43.02732949999884
투자자별,006840,006840,VolAdj_F5_V15,-43.10643002999945
앙상블,68270,셀트리온제약,Adaptive_30,-43.22553398299915
앙상블,293490,카카오게임즈,Voting_3,-43.22645743999911
투자자별,000120,000120,SmartDiv_50_20,-43.33143409999931
투자자별,060980,060980,SmartDiv_20_10,-43.33804504999943
투자자별,006360,006360,TrendStr_10_50_5,-43.49260600999925
앙상블,373220,LG에너지솔루션,VolBreak_0.4_3,-43.50932849999839
투자자별,000480,000480,RetailContra_10_90,-43.57330321499976
투자자별,000215,000215,RetailContra_10_90,-43.67422525899964
앙상블,68270,셀트리온제약,VolBreak_0.5_3,-43.74735302999798
투자자별,051905,051905,VolAdj_F5_V15,-43.7849754999993
앙상블,68270,셀트리온제약,MomQuality_20_10,-43.99878558799922
투자자별,006360,006360,RetailContra_5_80,-44.00069265999917
투자자별,006260,006260,RetailContra_10_90,-44.00273774999962
투자자별,011150,011150,SmartDiv_50_20,-44.11418111499892
투자자별,007700,007700,RSI_14_30_F5,-44.327866639999584
투자자별,032640,032640,RetailContra_5_80,-44.45404534999893
앙상블,293490,카카오게임즈,Voting_4,-44.46449189999919
앙상블,373220,LG에너지솔루션,Voting_3,-44.48250399999934
투자자별,006260,006260,TrendStr_10_50_5,-45.79458234999911
투자자별,005830,005830,RetailContra_5_80,-45.79522914999888
투자자별,051905,051905,TrendStr_20_100_10,-45.87122209999981
투자자별,001120,001120,RetailContra_10_90,-46.12883469999963
앙상블,263750,펄어비스,MomQuality_20_10,-46.26232605999919
투자자별,000300,000300,BB_20_2.5_F10,-46.27691523799985
투자자별,007070,007070,TrendStr_10_50_5,-46.3755417919996
앙상블,28300,HLB,VolBreak_0.6_5,-46.53197387499858
투자자별,000120,000120,SmartDiv_20_10,-46.61036129999922
앙상블,293490,카카오게임즈,Adaptive_30,-47.090138989999616
앙상블,5380,현대차,Voting_3,-47.469924499998825
투자자별,051900,051900,VolAdj_F5_V15,-47.68445949999969
투자자별,000210,000210,SmartDiv_20_10,-47.707622409999054
투자자별,037560,037560,SmartDiv_20_10,-47.78563419999914
앙상블,293490,카카오게임즈,VolBreak_0.5_3,-48.0625386199989
앙상블,373220,LG에너지솔루션,MultiFactor_443_50,-48.132128499999446
투자자별,007070,007070,VolAdj_F5_V15,-48.15245982599937
투자자별,051900,051900,VolAdj_F10_V20,-48.17809649999938
앙상블,28300,HLB,VolBreak_0.4_3,-48.28316652699788
투자자별,000210,000210,SmartDiv_50_20,-48.3000962789995
앙상블,373220,LG에너지솔루션,Breakout_10_3,-48.31562149999934
투자자별,000120,000120,VolAdj_F10_V20,-48.37932459999965
투자자별,017860,017860,SmartDiv_50_20,-48.55313184599984
투자자별,002460,002460,RetailContra_5_80,-48.92405543999914
앙상블,68270,셀트리온제약,Voting_5,-49.11353887299922
앙상블,28300,HLB,MomQuality_20_10,-49.34145095499923
투자자별,007700,007700,RetailContra_10_90,-49.83757032999963
앙상블,28300,HLB,Voting_4,-49.98928988899896
투자자별,051900,051900,TrendStr_20_100_10,-50.03533749999952
투자자별,027410,027410,VolAdj_F10_V20,-50.04159672299952
투자자별,002460,002460,SmartDiv_50_20,-50.295399859999534
투자자별,027410,027410,RSI_14_30_F5,-50.61424832199971
앙상블,251270,넷마블,MomQuality_10_5,-50.88570674999888
앙상블,263750,펄어비스,MomQuality_10_5,-51.05559394999878
투자자별,006360,006360,VolAdj_F5_V15,-51.34550292999931
투자자별,000680,000680,RSI_7_25_F10,-51.99763456999948
앙상블,263750,펄어비스,VolBreak_0.5_3,-52.27289038999828
앙상블,263750,펄어비스,Adaptive_40,-52.292179399999306
투자자별,017940,017940,SmartDiv_20_10,-52.5655082499993
앙상블,293490,카카오게임즈,Adaptive_40,-52.824285209999466
앙상블,51910,LG화학,VolBreak_0.6_5,-52.88995169999823
투자자별,017860,017860,SmartDiv_20_10,-53.22441092199978
투자자별,006360,006360,TrendStr_20_100_10,-53.505475569999696
투자자별,005830,005830,SmartDiv_20_10,-54.324247999999
앙상블,373220,LG에너지솔루션,MultiFactor_334_40,-54.56597149999938
투자자별,001045,001045,RetailContra_10_90,-54.57355144399967
앙상블,293490,카카오게임즈,MultiFactor_334_40,-55.25013076999931
투자자별,007070,007070,SmartDiv_50_20,-56.0604327679996
앙상블,6400,삼성SDI,VolBreak_0.5_3,-56.08551601099813
투자자별,039570,039570,SmartDiv_50_20,-56.826747884999605
앙상블,68270,셀트리온제약,MultiFactor_532_60,-56.89336631799903
투자자별,006840,006840,RSI_7_25_F10,-57.13034476999951
앙상블,68270,셀트리온제약,MultiFactor_443_50,-57.26070509699921
앙상블,293490,카카오게임즈,VolBreak_0.4_3,-57.73405188999877
앙상블,28300,HLB,MomQuality_10_5,-57.99701566399907
투자자별,000120,000120,TrendStr_20_100_10,-58.11094469999959
투자자별,051905,051905,VolAdj_F10_V20,-58.17257199999919
투자자별,027410,027410,SmartDiv_20_10,-58.31869640699938
투자자별,007070,007070,TrendStr_20_100_10,-58.789761319999776
투자자별,037560,037560,RSI_7_25_F10,-58.85326006499943
앙상블,263750,펄어비스,MultiFactor_334_40,-59.225118999999474
투자자별,037560,037560,TrendStr_10_50_5,-59.23304601999948
앙상블,293490,카카오게임즈,MomQuality_10_5,-59.30471600999926
투자자별,027410,027410,RSI_7_25_F10,-59.35218738299959
포트폴리오,PORTFOLIO,LongShort_Top2_R10,LongShort_Top2_R10,-60.000354570999725
투자자별,037560,037560,VolAdj_F5_V15,-60.35677875999932
투자자별,001045,001045,RetailContra_5_80,-60.50492873599941
투자자별,011200,011200,RetailContra_10_90,-60.758387369999454
투자자별,011150,011150,TrendStr_20_100_10,-60.76512895999954
앙상블,6400,삼성SDI,VolBreak_0.4_3,-61.05237871799807
투자자별,007070,007070,SmartDiv_20_10,-61.291577357999415
앙상블,293490,카카오게임즈,MultiFactor_532_60,-61.45060177999944
앙상블,263750,펄어비스,Breakout_10_3,-61.90991645999932
투자자별,000210,000210,RetailContra_5_80,-62.10735880699927
투자자별,000480,000480,VolSpike_20_2x,-62.49957913999923
투자자별,051915,051915,SmartDiv_50_20,-62.79107759999937
투자자별,007070,007070,RetailContra_5_80,-62.80214729399922
포트폴리오,PORTFOLIO,LongShort_Top2_R5,LongShort_Top2_R5,-62.94771669899959
투자자별,004840,004840,TrendStr_10_50_5,-62.956149969999565
투자자별,037560,037560,RetailContra_5_80,-63.00329956499924
앙상블,251270,넷마블,VolBreak_0.4_3,-63.06147404999795
앙상블,251270,넷마블,VolBreak_0.6_5,-63.08124639999828
앙상블,251270,넷마블,Voting_4,-63.09045269999919
투자자별,000680,000680,RetailContra_10_90,-63.55390495999963
투자자별,035000,035000,RetailContra_5_80,-63.746871809999206
투자자별,037560,037560,VolAdj_F10_V20,-63.9007130649995
앙상블,68270,셀트리온제약,MultiFactor_334_40,-64.30139122099902
앙상블,68270,셀트리온제약,Adaptive_40,-64.36111537099914
앙상블,251270,넷마블,Voting_5,-65.01383234999912
투자자별,007070,007070,VolAdj_F10_V20,-65.34915966699957
투자자별,051905,051905,SmartDiv_50_20,-65.74064369999928
투자자별,011155,011155,VolSpike_10_3x,-65.79427373999961
앙상블,68270,셀트리온제약,MomQuality_10_5,-65.82508020699895
앙상블,263750,펄어비스,Voting_4,-65.88568083999915
앙상블,251270,넷마블,VolBreak_0.5_3,-66.4929712999982
투자자별,006840,006840,VolAdj_F10_V20,-66.50856287999954
앙상블,263750,펄어비스,VolBreak_0.4_3,-66.85333172999847
앙상블,251270,넷마블,Adaptive_30,-66.87854604999946
앙상블,251270,넷마블,MomQuality_20_10,-66.95245129999945
투자자별,006840,006840,SmartDiv_50_20,-67.78017705999956
투자자별,001120,001120,RetailContra_5_80,-68.93274554999931
투자자별,039570,039570,SmartDiv_20_10,-69.09626666499939
앙상블,251270,넷마블,Adaptive_40,-69.65173679999936
투자자별,011155,011155,TrendStr_10_50_5,-72.07999465999949
포트폴리오,PORTFOLIO,LongShort_Top2_R20,LongShort_Top2_R20,-72.10911264099987
앙상블,263750,펄어비스,MultiFactor_532_60,-72.25481630999943
투자자별,011155,011155,SmartDiv_50_20,-72.327022989999
앙상블,263750,펄어비스,Voting_3,-72.40881816999911
투자자별,000480,000480,RetailContra_5_80,-72.9609670399993
투자자별,000680,000680,RetailContra_5_80,-73.26502070999913
투자자별,000680,000680,SmartDiv_20_10,-74.13490481999906
투자자별,011155,011155,TrendStr_20_100_10,-74.2073952099993
투자자별,011155,011155,SmartDiv_20_10,-74.3448116699987
투자자별,000680,000680,TrendStr_10_50_5,-74.72683432499912
투자자별,003580,003580,RetailContra_10_90,-75.8735357549997
앙상블,293490,카카오게임즈,MomQuality_20_10,-77.40759031999949
투자자별,001465,001465,TrendStr_20_100_10,-77.87297144999977
앙상블,251270,넷마블,MultiFactor_334_40,-78.1007148999993
앙상블,251270,넷마블,MultiFactor_532_60,-78.21720244999935
투자자별,011155,011155,RetailContra_5_80,-79.76087481999937
투자자별,051905,051905,SmartDiv_20_10,-80.21879239999897
앙상블,251270,넷마블,MultiFactor_443_50,-80.26289704999932
투자자별,011155,011155,VolSpike_20_2x,-83.14542475999949
투자자별,027410,027410,SmartDiv_50_20,-84.38553020099975
앙상블,251270,넷마블,Voting_3,-85.63045234999917
투자자별,001465,001465,SmartDiv_20_10,-85.68499005999868
투자자별,011155,011155,RetailContra_10_90,-87.37642199999965
투자자별,001465,001465,RetailContra_5_80,-88.45073339999942
투자자별,001465,001465,SmartDiv_50_20,-89.9599133899994
