universe,kama_p,tsmom_p,btc_ma_p,filters,funding,oi,lsratio,fear_greed,vix,dxy,return,sharpe,mdd,trades,win_rate
btc_only,10,60,30,fear_greed+vix,False,False,False,True,True,False,0.1593501993552991,0.21681737351659647,-0.529176306212358,414,0.3285024154589372
btc_only,10,60,30,fear_greed+vix+dxy,False,False,False,True,True,True,-0.4017867193748976,0.029283613453690346,-0.6740313002915241,580,0.36551724137931035
btc_only,10,60,30,lsratio,False,False,True,False,False,False,4.107196964427758,0.5771158400664818,-0.5254539691094519,338,0.2958579881656805
btc_only,10,60,30,lsratio+dxy,False,False,True,False,False,True,0.8922428011746549,0.3396537272449273,-0.6706362236864083,568,0.36619718309859156
btc_only,10,60,30,lsratio+vix,False,False,True,False,True,False,2.774879832379024,0.5078698598419575,-0.5291763062123579,346,0.3179190751445087
btc_only,10,60,30,lsratio+vix+dxy,False,False,True,False,True,True,0.7812018504085733,0.32388309165966783,-0.6655219503400377,570,0.3719298245614035
btc_only,10,60,30,lsratio+fear_greed,False,False,True,True,False,False,0.5643280486990027,0.293986345098518,-0.5267266386196021,408,0.3088235294117647
btc_only,10,60,30,lsratio+fear_greed+dxy,False,False,True,True,False,True,-0.3546706652495156,0.05254424711573951,-0.6549183379154396,578,0.35986159169550175
btc_only,10,60,30,lsratio+fear_greed+vix,False,False,True,True,True,False,0.1593501993552991,0.21681737351659647,-0.529176306212358,414,0.3285024154589372
btc_only,10,60,30,lsratio+fear_greed+vix+dxy,False,False,True,True,True,True,-0.4017867193748976,0.029283613453690346,-0.6740313002915241,580,0.36551724137931035
btc_only,10,60,30,oi,False,True,False,False,False,False,4.107196964427758,0.5771158400664818,-0.5254539691094519,338,0.2958579881656805
btc_only,10,60,30,oi+dxy,False,True,False,False,False,True,0.8922428011746549,0.3396537272449273,-0.6706362236864083,568,0.36619718309859156
btc_only,10,60,30,oi+vix,False,True,False,False,True,False,2.774879832379024,0.5078698598419575,-0.5291763062123579,346,0.3179190751445087
btc_only,10,60,30,oi+vix+dxy,False,True,False,False,True,True,0.7812018504085733,0.32388309165966783,-0.6655219503400377,570,0.3719298245614035
btc_only,10,60,30,oi+fear_greed,False,True,False,True,False,False,0.5643280486990027,0.293986345098518,-0.5267266386196021,408,0.3088235294117647
btc_only,10,60,30,oi+fear_greed+dxy,False,True,False,True,False,True,-0.3546706652495156,0.05254424711573951,-0.6549183379154396,578,0.35986159169550175
btc_only,10,60,30,oi+fear_greed+vix,False,True,False,True,True,False,0.1593501993552991,0.21681737351659647,-0.529176306212358,414,0.3285024154589372
btc_only,10,60,30,oi+fear_greed+vix+dxy,False,True,False,True,True,True,-0.4017867193748976,0.029283613453690346,-0.6740313002915241,580,0.36551724137931035
btc_only,10,60,30,oi+lsratio,False,True,True,False,False,False,4.107196964427758,0.5771158400664818,-0.5254539691094519,338,0.2958579881656805
btc_only,10,60,30,oi+lsratio+dxy,False,True,True,False,False,True,0.8922428011746549,0.3396537272449273,-0.6706362236864083,568,0.36619718309859156
btc_only,10,60,30,oi+lsratio+vix,False,True,True,False,True,False,2.774879832379024,0.5078698598419575,-0.5291763062123579,346,0.3179190751445087
btc_only,10,60,30,oi+lsratio+vix+dxy,False,True,True,False,True,True,0.7812018504085733,0.32388309165966783,-0.6655219503400377,570,0.3719298245614035
btc_only,10,60,30,oi+lsratio+fear_greed,False,True,True,True,False,False,0.5643280486990027,0.293986345098518,-0.5267266386196021,408,0.3088235294117647
btc_only,10,60,30,oi+lsratio+fear_greed+dxy,False,True,True,True,False,True,-0.3546706652495156,0.05254424711573951,-0.6549183379154396,578,0.35986159169550175
btc_only,10,60,30,oi+lsratio+fear_greed+vix,False,True,True,True,True,False,0.1593501993552991,0.21681737351659647,-0.529176306212358,414,0.3285024154589372
btc_only,10,60,30,oi+lsratio+fear_greed+vix+dxy,False,True,True,True,True,True,-0.4017867193748976,0.029283613453690346,-0.6740313002915241,580,0.36551724137931035
btc_only,10,60,30,funding,True,False,False,False,False,False,4.107196964427758,0.5771158400664818,-0.5254539691094519,338,0.2958579881656805
btc_only,10,60,30,funding+dxy,True,False,False,False,False,True,0.8922428011746549,0.3396537272449273,-0.6706362236864083,568,0.36619718309859156
btc_only,10,60,30,funding+vix,True,False,False,False,True,False,2.774879832379024,0.5078698598419575,-0.5291763062123579,346,0.3179190751445087
btc_only,10,60,30,funding+vix+dxy,True,False,False,False,True,True,0.7812018504085733,0.32388309165966783,-0.6655219503400377,570,0.3719298245614035
btc_only,10,60,30,funding+fear_greed,True,False,False,True,False,False,0.5643280486990027,0.293986345098518,-0.5267266386196021,408,0.3088235294117647
btc_only,10,60,30,funding+fear_greed+dxy,True,False,False,True,False,True,-0.3546706652495156,0.05254424711573951,-0.6549183379154396,578,0.35986159169550175
btc_only,10,60,30,funding+fear_greed+vix,True,False,False,True,True,False,0.1593501993552991,0.21681737351659647,-0.529176306212358,414,0.3285024154589372
btc_only,10,60,30,funding+fear_greed+vix+dxy,True,False,False,True,True,True,-0.4017867193748976,0.029283613453690346,-0.6740313002915241,580,0.36551724137931035
btc_only,10,60,30,funding+lsratio,True,False,True,False,False,False,4.107196964427758,0.5771158400664818,-0.5254539691094519,338,0.2958579881656805
btc_only,10,60,30,funding+lsratio+dxy,True,False,True,False,False,True,0.8922428011746549,0.3396537272449273,-0.6706362236864083,568,0.36619718309859156
btc_only,10,60,30,funding+lsratio+vix,True,False,True,False,True,False,2.774879832379024,0.5078698598419575,-0.5291763062123579,346,0.3179190751445087
btc_only,10,60,30,funding+lsratio+vix+dxy,True,False,True,False,True,True,0.7812018504085733,0.32388309165966783,-0.6655219503400377,570,0.3719298245614035
btc_only,10,60,30,funding+lsratio+fear_greed,True,False,True,True,False,False,0.5643280486990027,0.293986345098518,-0.5267266386196021,408,0.3088235294117647
btc_only,10,60,30,funding+lsratio+fear_greed+dxy,True,False,True,True,False,True,-0.3546706652495156,0.05254424711573951,-0.6549183379154396,578,0.35986159169550175
btc_only,10,60,30,funding+lsratio+fear_greed+vix,True,False,True,True,True,False,0.1593501993552991,0.21681737351659647,-0.529176306212358,414,0.3285024154589372
btc_only,10,60,30,funding+lsratio+fear_greed+vix+dxy,True,False,True,True,True,True,-0.4017867193748976,0.029283613453690346,-0.6740313002915241,580,0.36551724137931035
btc_only,10,60,30,funding+oi,True,True,False,False,False,False,4.107196964427758,0.5771158400664818,-0.5254539691094519,338,0.2958579881656805
btc_only,10,60,30,funding+oi+dxy,True,True,False,False,False,True,0.8922428011746549,0.3396537272449273,-0.6706362236864083,568,0.36619718309859156
btc_only,10,60,30,funding+oi+vix,True,True,False,False,True,False,2.774879832379024,0.5078698598419575,-0.5291763062123579,346,0.3179190751445087
btc_only,10,60,30,funding+oi+vix+dxy,True,True,False,False,True,True,0.7812018504085733,0.32388309165966783,-0.6655219503400377,570,0.3719298245614035
btc_only,10,60,30,funding+oi+fear_greed,True,True,False,True,False,False,0.5643280486990027,0.293986345098518,-0.5267266386196021,408,0.3088235294117647
btc_only,10,60,30,funding+oi+fear_greed+dxy,True,True,False,True,False,True,-0.3546706652495156,0.05254424711573951,-0.6549183379154396,578,0.35986159169550175
btc_only,10,60,30,funding+oi+fear_greed+vix,True,True,False,True,True,False,0.1593501993552991,0.21681737351659647,-0.529176306212358,414,0.3285024154589372
btc_only,10,60,30,funding+oi+fear_greed+vix+dxy,True,True,False,True,True,True,-0.4017867193748976,0.029283613453690346,-0.6740313002915241,580,0.36551724137931035
btc_only,10,60,30,funding+oi+lsratio,True,True,True,False,False,False,4.107196964427758,0.5771158400664818,-0.5254539691094519,338,0.2958579881656805
btc_only,10,60,30,funding+oi+lsratio+dxy,True,True,True,False,False,True,0.8922428011746549,0.3396537272449273,-0.6706362236864083,568,0.36619718309859156
btc_only,10,60,30,funding+oi+lsratio+vix,True,True,True,False,True,False,2.774879832379024,0.5078698598419575,-0.5291763062123579,346,0.3179190751445087
btc_only,10,60,30,funding+oi+lsratio+vix+dxy,True,True,True,False,True,True,0.7812018504085733,0.32388309165966783,-0.6655219503400377,570,0.3719298245614035
btc_only,10,60,30,funding+oi+lsratio+fear_greed,True,True,True,True,False,False,0.5643280486990027,0.293986345098518,-0.5267266386196021,408,0.3088235294117647
btc_only,10,60,30,funding+oi+lsratio+fear_greed+dxy,True,True,True,True,False,True,-0.3546706652495156,0.05254424711573951,-0.6549183379154396,578,0.35986159169550175
btc_only,10,60,30,funding+oi+lsratio+fear_greed+vix,True,True,True,True,True,False,0.1593501993552991,0.21681737351659647,-0.529176306212358,414,0.3285024154589372
btc_only,10,60,30,funding+oi+lsratio+fear_greed+vix+dxy,True,True,True,True,True,True,-0.4017867193748976,0.029283613453690346,-0.6740313002915241,580,0.36551724137931035
btc_only,20,30,50,base,False,False,False,False,False,False,9.89694819200338,0.771546074718805,-0.5596531464510563,216,0.2962962962962963
btc_only,20,30,50,dxy,False,False,False,False,False,True,0.6981032130814881,0.31524649705988794,-0.6910801637009255,482,0.4024896265560166
btc_only,20,30,50,vix,False,False,False,False,True,False,4.628686709839126,0.6156328162128185,-0.510554358308992,224,0.32142857142857145
btc_only,20,30,50,vix+dxy,False,False,False,False,True,True,0.39319345710320647,0.2629084065632645,-0.700159240401372,484,0.40082644628099173
btc_only,20,30,50,fear_greed,False,False,False,True,False,False,2.107520228783523,0.4723027730821504,-0.5489884996671333,280,0.3357142857142857
btc_only,20,30,50,fear_greed+dxy,False,False,False,True,False,True,-0.38359665224553263,0.02719061339978186,-0.6648082392423006,496,0.39919354838709675
btc_only,20,30,50,fear_greed+vix,False,False,False,True,True,False,0.6051519658637868,0.2987974064797616,-0.5127289514296083,288,0.3472222222222222
btc_only,20,30,50,fear_greed+vix+dxy,False,False,False,True,True,True,-0.4942774358988112,-0.031397681319887474,-0.6671235645241425,498,0.39759036144578314
btc_only,20,30,50,lsratio,False,False,True,False,False,False,9.89694819200338,0.771546074718805,-0.5596531464510563,216,0.2962962962962963
btc_only,20,30,50,lsratio+dxy,False,False,True,False,False,True,0.6981032130814881,0.31524649705988794,-0.6910801637009255,482,0.4024896265560166
btc_only,20,30,50,lsratio+vix,False,False,True,False,True,False,4.628686709839126,0.6156328162128185,-0.510554358308992,224,0.32142857142857145
btc_only,20,30,50,lsratio+vix+dxy,False,False,True,False,True,True,0.39319345710320647,0.2629084065632645,-0.700159240401372,484,0.40082644628099173
btc_only,20,30,50,lsratio+fear_greed,False,False,True,True,False,False,2.107520228783523,0.4723027730821504,-0.5489884996671333,280,0.3357142857142857
btc_only,20,30,50,lsratio+fear_greed+dxy,False,False,True,True,False,True,-0.38359665224553263,0.02719061339978186,-0.6648082392423006,496,0.39919354838709675
btc_only,20,30,50,lsratio+fear_greed+vix,False,False,True,True,True,False,0.6051519658637868,0.2987974064797616,-0.5127289514296083,288,0.3472222222222222
btc_only,20,30,50,lsratio+fear_greed+vix+dxy,False,False,True,True,True,True,-0.4942774358988112,-0.031397681319887474,-0.6671235645241425,498,0.39759036144578314
btc_only,20,30,50,oi,False,True,False,False,False,False,9.89694819200338,0.771546074718805,-0.5596531464510563,216,0.2962962962962963
btc_only,20,30,50,oi+dxy,False,True,False,False,False,True,0.6981032130814881,0.31524649705988794,-0.6910801637009255,482,0.4024896265560166
btc_only,20,30,50,oi+vix,False,True,False,False,True,False,4.628686709839126,0.6156328162128185,-0.510554358308992,224,0.32142857142857145
btc_only,20,30,50,oi+vix+dxy,False,True,False,False,True,True,0.39319345710320647,0.2629084065632645,-0.700159240401372,484,0.40082644628099173
btc_only,20,30,50,oi+fear_greed,False,True,False,True,False,False,2.107520228783523,0.4723027730821504,-0.5489884996671333,280,0.3357142857142857
btc_only,20,30,50,oi+fear_greed+dxy,False,True,False,True,False,True,-0.38359665224553263,0.02719061339978186,-0.6648082392423006,496,0.39919354838709675
btc_only,20,30,50,oi+fear_greed+vix,False,True,False,True,True,False,0.6051519658637868,0.2987974064797616,-0.5127289514296083,288,0.3472222222222222
btc_only,20,30,50,oi+fear_greed+vix+dxy,False,True,False,True,True,True,-0.4942774358988112,-0.031397681319887474,-0.6671235645241425,498,0.39759036144578314
btc_only,20,30,50,oi+lsratio,False,True,True,False,False,False,9.89694819200338,0.771546074718805,-0.5596531464510563,216,0.2962962962962963
btc_only,20,30,50,oi+lsratio+dxy,False,True,True,False,False,True,0.6981032130814881,0.31524649705988794,-0.6910801637009255,482,0.4024896265560166
btc_only,20,30,50,oi+lsratio+vix,False,True,True,False,True,False,4.628686709839126,0.6156328162128185,-0.510554358308992,224,0.32142857142857145
btc_only,20,30,50,oi+lsratio+vix+dxy,False,True,True,False,True,True,0.39319345710320647,0.2629084065632645,-0.700159240401372,484,0.40082644628099173
btc_only,20,30,50,oi+lsratio+fear_greed,False,True,True,True,False,False,2.107520228783523,0.4723027730821504,-0.5489884996671333,280,0.3357142857142857
btc_only,20,30,50,oi+lsratio+fear_greed+dxy,False,True,True,True,False,True,-0.38359665224553263,0.02719061339978186,-0.6648082392423006,496,0.39919354838709675
btc_only,20,30,50,oi+lsratio+fear_greed+vix,False,True,True,True,True,False,0.6051519658637868,0.2987974064797616,-0.5127289514296083,288,0.3472222222222222
btc_only,20,30,50,oi+lsratio+fear_greed+vix+dxy,False,True,True,True,True,True,-0.4942774358988112,-0.031397681319887474,-0.6671235645241425,498,0.39759036144578314
btc_only,20,30,50,funding,True,False,False,False,False,False,9.89694819200338,0.771546074718805,-0.5596531464510563,216,0.2962962962962963
btc_only,20,30,50,funding+dxy,True,False,False,False,False,True,0.6981032130814881,0.31524649705988794,-0.6910801637009255,482,0.4024896265560166
btc_only,20,30,50,funding+vix,True,False,False,False,True,False,4.628686709839126,0.6156328162128185,-0.510554358308992,224,0.32142857142857145
btc_only,20,30,50,funding+vix+dxy,True,False,False,False,True,True,0.39319345710320647,0.2629084065632645,-0.700159240401372,484,0.40082644628099173
btc_only,20,30,50,funding+fear_greed,True,False,False,True,False,False,2.107520228783523,0.4723027730821504,-0.5489884996671333,280,0.3357142857142857
btc_only,20,30,50,funding+fear_greed+dxy,True,False,False,True,False,True,-0.38359665224553263,0.02719061339978186,-0.6648082392423006,496,0.39919354838709675
btc_only,20,30,50,funding+fear_greed+vix,True,False,False,True,True,False,0.6051519658637868,0.2987974064797616,-0.5127289514296083,288,0.3472222222222222
btc_only,20,30,50,funding+fear_greed+vix+dxy,True,False,False,True,True,True,-0.4942774358988112,-0.031397681319887474,-0.6671235645241425,498,0.39759036144578314
btc_only,20,30,50,funding+lsratio,True,False,True,False,False,False,9.89694819200338,0.771546074718805,-0.5596531464510563,216,0.2962962962962963
btc_only,20,30,50,funding+lsratio+dxy,True,False,True,False,False,True,0.6981032130814881,0.31524649705988794,-0.6910801637009255,482,0.4024896265560166
btc_only,20,30,50,funding+lsratio+vix,True,False,True,False,True,False,4.628686709839126,0.6156328162128185,-0.510554358308992,224,0.32142857142857145
btc_only,20,30,50,funding+lsratio+vix+dxy,True,False,True,False,True,True,0.39319345710320647,0.2629084065632645,-0.700159240401372,484,0.40082644628099173
btc_only,20,30,50,funding+lsratio+fear_greed,True,False,True,True,False,False,2.107520228783523,0.4723027730821504,-0.5489884996671333,280,0.3357142857142857
btc_only,20,30,50,funding+lsratio+fear_greed+dxy,True,False,True,True,False,True,-0.38359665224553263,0.02719061339978186,-0.6648082392423006,496,0.39919354838709675
btc_only,20,30,50,funding+lsratio+fear_greed+vix,True,False,True,True,True,False,0.6051519658637868,0.2987974064797616,-0.5127289514296083,288,0.3472222222222222
btc_only,20,30,50,funding+lsratio+fear_greed+vix+dxy,True,False,True,True,True,True,-0.4942774358988112,-0.031397681319887474,-0.6671235645241425,498,0.39759036144578314
btc_only,20,30,50,funding+oi,True,True,False,False,False,False,9.89694819200338,0.771546074718805,-0.5596531464510563,216,0.2962962962962963
btc_only,20,30,50,funding+oi+dxy,True,True,False,False,False,True,0.6981032130814881,0.31524649705988794,-0.6910801637009255,482,0.4024896265560166
btc_only,20,30,50,funding+oi+vix,True,True,False,False,True,False,4.628686709839126,0.6156328162128185,-0.510554358308992,224,0.32142857142857145
btc_only,20,30,50,funding+oi+vix+dxy,True,True,False,False,True,True,0.39319345710320647,0.2629084065632645,-0.700159240401372,484,0.40082644628099173
btc_only,20,30,50,funding+oi+fear_greed,True,True,False,True,False,False,2.107520228783523,0.4723027730821504,-0.5489884996671333,280,0.3357142857142857
btc_only,20,30,50,funding+oi+fear_greed+dxy,True,True,False,True,False,True,-0.38359665224553263,0.02719061339978186,-0.6648082392423006,496,0.39919354838709675
btc_only,20,30,50,funding+oi+fear_greed+vix,True,True,False,True,True,False,0.6051519658637868,0.2987974064797616,-0.5127289514296083,288,0.3472222222222222
btc_only,20,30,50,funding+oi+fear_greed+vix+dxy,True,True,False,True,True,True,-0.4942774358988112,-0.031397681319887474,-0.6671235645241425,498,0.39759036144578314
btc_only,20,30,50,funding+oi+lsratio,True,True,True,False,False,False,9.89694819200338,0.771546074718805,-0.5596531464510563,216,0.2962962962962963
btc_only,20,30,50,funding+oi+lsratio+dxy,True,True,True,False,False,True,0.6981032130814881,0.31524649705988794,-0.6910801637009255,482,0.4024896265560166
btc_only,20,30,50,funding+oi+lsratio+vix,True,True,True,False,True,False,4.628686709839126,0.6156328162128185,-0.510554358308992,224,0.32142857142857145
btc_only,20,30,50,funding+oi+lsratio+vix+dxy,True,True,True,False,True,True,0.39319345710320647,0.2629084065632645,-0.700159240401372,484,0.40082644628099173
btc_only,20,30,50,funding+oi+lsratio+fear_greed,True,True,True,True,False,False,2.107520228783523,0.4723027730821504,-0.5489884996671333,280,0.3357142857142857
btc_only,20,30,50,funding+oi+lsratio+fear_greed+dxy,True,True,True,True,False,True,-0.38359665224553263,0.02719061339978186,-0.6648082392423006,496,0.39919354838709675
btc_only,20,30,50,funding+oi+lsratio+fear_greed+vix,True,True,True,True,True,False,0.6051519658637868,0.2987974064797616,-0.5127289514296083,288,0.3472222222222222
btc_only,20,30,50,funding+oi+lsratio+fear_greed+vix+dxy,True,True,True,True,True,True,-0.4942774358988112,-0.031397681319887474,-0.6671235645241425,498,0.39759036144578314
top5,5,90,30,base,False,False,False,False,False,False,10.958436611577023,0.8320850895283118,-0.6531101647234027,980,0.2530612244897959
top5,5,90,30,dxy,False,False,False,False,False,True,4.192578182469012,0.6577366028621211,-0.577202109992655,1420,0.36901408450704226
top5,5,90,30,vix,False,False,False,False,True,False,10.96874399284016,0.8362295867749554,-0.6506853722180993,970,0.25773195876288657
top5,5,90,30,vix+dxy,False,False,False,False,True,True,4.278881967018142,0.6625577069920597,-0.563219801149924,1438,0.36856745479833103
top5,5,90,30,fear_greed,False,False,False,True,False,False,2.189401293623751,0.5158429142766099,-0.6377672617297697,1170,0.2717948717948718
top5,5,90,30,fear_greed+dxy,False,False,False,True,False,True,0.33650256859775074,0.25382103834222575,-0.5739029738771444,1436,0.35376044568245124
top5,5,90,30,fear_greed+vix,False,False,False,True,True,False,2.688673943589736,0.5611047870691107,-0.6095732661977561,1168,0.2808219178082192
top5,5,90,30,fear_greed+vix+dxy,False,False,False,True,True,True,-0.132741217153656,0.09933917343241841,-0.6262491233729727,1424,0.3539325842696629
top5,5,90,30,lsratio,False,False,True,False,False,False,10.958436611577023,0.8320850895283118,-0.6531101647234027,980,0.2530612244897959
top5,5,90,30,lsratio+dxy,False,False,True,False,False,True,4.192578182469012,0.6577366028621211,-0.577202109992655,1420,0.36901408450704226
top5,5,90,30,lsratio+vix,False,False,True,False,True,False,10.96874399284016,0.8362295867749554,-0.6506853722180993,970,0.25773195876288657
top5,5,90,30,lsratio+vix+dxy,False,False,True,False,True,True,4.278881967018142,0.6625577069920597,-0.563219801149924,1438,0.36856745479833103
top5,5,90,30,lsratio+fear_greed,False,False,True,True,False,False,2.189401293623751,0.5158429142766099,-0.6377672617297697,1170,0.2717948717948718
top5,5,90,30,lsratio+fear_greed+dxy,False,False,True,True,False,True,0.33650256859775074,0.25382103834222575,-0.5739029738771444,1436,0.35376044568245124
top5,5,90,30,lsratio+fear_greed+vix,False,False,True,True,True,False,2.688673943589736,0.5611047870691107,-0.6095732661977561,1168,0.2808219178082192
top5,5,90,30,lsratio+fear_greed+vix+dxy,False,False,True,True,True,True,-0.132741217153656,0.09933917343241841,-0.6262491233729727,1424,0.3539325842696629
top5,5,90,30,oi,False,True,False,False,False,False,10.958436611577023,0.8320850895283118,-0.6531101647234027,980,0.2530612244897959
top5,5,90,30,oi+dxy,False,True,False,False,False,True,4.192578182469012,0.6577366028621211,-0.577202109992655,1420,0.36901408450704226
top5,5,90,30,oi+vix,False,True,False,False,True,False,10.96874399284016,0.8362295867749554,-0.6506853722180993,970,0.25773195876288657
top5,5,90,30,oi+vix+dxy,False,True,False,False,True,True,4.278881967018142,0.6625577069920597,-0.563219801149924,1438,0.36856745479833103
top5,5,90,30,oi+fear_greed,False,True,False,True,False,False,2.189401293623751,0.5158429142766099,-0.6377672617297697,1170,0.2717948717948718
top5,5,90,30,oi+fear_greed+dxy,False,True,False,True,False,True,0.33650256859775074,0.25382103834222575,-0.5739029738771444,1436,0.35376044568245124
top5,5,90,30,oi+fear_greed+vix,False,True,False,True,True,False,2.688673943589736,0.5611047870691107,-0.6095732661977561,1168,0.2808219178082192
top5,5,90,30,oi+fear_greed+vix+dxy,False,True,False,True,True,True,-0.132741217153656,0.09933917343241841,-0.6262491233729727,1424,0.3539325842696629
top5,5,90,30,oi+lsratio,False,True,True,False,False,False,10.958436611577023,0.8320850895283118,-0.6531101647234027,980,0.2530612244897959
top5,5,90,30,oi+lsratio+dxy,False,True,True,False,False,True,4.192578182469012,0.6577366028621211,-0.577202109992655,1420,0.36901408450704226
top5,5,90,30,oi+lsratio+vix,False,True,True,False,True,False,10.96874399284016,0.8362295867749554,-0.6506853722180993,970,0.25773195876288657
top5,5,90,30,oi+lsratio+vix+dxy,False,True,True,False,True,True,4.278881967018142,0.6625577069920597,-0.563219801149924,1438,0.36856745479833103
top5,5,90,30,oi+lsratio+fear_greed,False,True,True,True,False,False,2.189401293623751,0.5158429142766099,-0.6377672617297697,1170,0.2717948717948718
top5,5,90,30,oi+lsratio+fear_greed+dxy,False,True,True,True,False,True,0.33650256859775074,0.25382103834222575,-0.5739029738771444,1436,0.35376044568245124
top5,5,90,30,oi+lsratio+fear_greed+vix,False,True,True,True,True,False,2.688673943589736,0.5611047870691107,-0.6095732661977561,1168,0.2808219178082192
top5,5,90,30,oi+lsratio+fear_greed+vix+dxy,False,True,True,True,True,True,-0.132741217153656,0.09933917343241841,-0.6262491233729727,1424,0.3539325842696629
top5,5,90,30,funding,True,False,False,False,False,False,10.958436611577023,0.8320850895283118,-0.6531101647234027,980,0.2530612244897959
top5,5,90,30,funding+dxy,True,False,False,False,False,True,4.192578182469012,0.6577366028621211,-0.577202109992655,1420,0.36901408450704226
top5,5,90,30,funding+vix,True,False,False,False,True,False,10.96874399284016,0.8362295867749554,-0.6506853722180993,970,0.25773195876288657
top5,5,90,30,funding+vix+dxy,True,False,False,False,True,True,4.278881967018142,0.6625577069920597,-0.563219801149924,1438,0.36856745479833103
top5,5,90,30,funding+fear_greed,True,False,False,True,False,False,2.189401293623751,0.5158429142766099,-0.6377672617297697,1170,0.2717948717948718
top5,5,90,30,funding+fear_greed+dxy,True,False,False,True,False,True,0.33650256859775074,0.25382103834222575,-0.5739029738771444,1436,0.35376044568245124
top5,5,90,30,funding+fear_greed+vix,True,False,False,True,True,False,2.688673943589736,0.5611047870691107,-0.6095732661977561,1168,0.2808219178082192
top5,5,90,30,funding+fear_greed+vix+dxy,True,False,False,True,True,True,-0.132741217153656,0.09933917343241841,-0.6262491233729727,1424,0.3539325842696629
top5,5,90,30,funding+lsratio,True,False,True,False,False,False,10.958436611577023,0.8320850895283118,-0.6531101647234027,980,0.2530612244897959
top5,5,90,30,funding+lsratio+dxy,True,False,True,False,False,True,4.192578182469012,0.6577366028621211,-0.577202109992655,1420,0.36901408450704226
top5,5,90,30,funding+lsratio+vix,True,False,True,False,True,False,10.96874399284016,0.8362295867749554,-0.6506853722180993,970,0.25773195876288657
top5,5,90,30,funding+lsratio+vix+dxy,True,False,True,False,True,True,4.278881967018142,0.6625577069920597,-0.563219801149924,1438,0.36856745479833103
top5,5,90,30,funding+lsratio+fear_greed,True,False,True,True,False,False,2.189401293623751,0.5158429142766099,-0.6377672617297697,1170,0.2717948717948718
top5,5,90,30,funding+lsratio+fear_greed+dxy,True,False,True,True,False,True,0.33650256859775074,0.25382103834222575,-0.5739029738771444,1436,0.35376044568245124
top5,5,90,30,funding+lsratio+fear_greed+vix,True,False,True,True,True,False,2.688673943589736,0.5611047870691107,-0.6095732661977561,1168,0.2808219178082192
top5,5,90,30,funding+lsratio+fear_greed+vix+dxy,True,False,True,True,True,True,-0.132741217153656,0.09933917343241841,-0.6262491233729727,1424,0.3539325842696629
top5,5,90,30,funding+oi,True,True,False,False,False,False,10.958436611577023,0.8320850895283118,-0.6531101647234027,980,0.2530612244897959
top5,5,90,30,funding+oi+dxy,True,True,False,False,False,True,4.192578182469012,0.6577366028621211,-0.577202109992655,1420,0.36901408450704226
top5,5,90,30,funding+oi+vix,True,True,False,False,True,False,10.96874399284016,0.8362295867749554,-0.6506853722180993,970,0.25773195876288657
top5,5,90,30,funding+oi+vix+dxy,True,True,False,False,True,True,4.278881967018142,0.6625577069920597,-0.563219801149924,1438,0.36856745479833103
top5,5,90,30,funding+oi+fear_greed,True,True,False,True,False,False,2.189401293623751,0.5158429142766099,-0.6377672617297697,1170,0.2717948717948718
top5,5,90,30,funding+oi+fear_greed+dxy,True,True,False,True,False,True,0.33650256859775074,0.25382103834222575,-0.5739029738771444,1436,0.35376044568245124
top5,5,90,30,funding+oi+fear_greed+vix,True,True,False,True,True,False,2.688673943589736,0.5611047870691107,-0.6095732661977561,1168,0.2808219178082192
top5,5,90,30,funding+oi+fear_greed+vix+dxy,True,True,False,True,True,True,-0.132741217153656,0.09933917343241841,-0.6262491233729727,1424,0.3539325842696629
top5,5,90,30,funding+oi+lsratio,True,True,True,False,False,False,10.958436611577023,0.8320850895283118,-0.6531101647234027,980,0.2530612244897959
top5,5,90,30,funding+oi+lsratio+dxy,True,True,True,False,False,True,4.192578182469012,0.6577366028621211,-0.577202109992655,1420,0.36901408450704226
top5,5,90,30,funding+oi+lsratio+vix,True,True,True,False,True,False,10.96874399284016,0.8362295867749554,-0.6506853722180993,970,0.25773195876288657
top5,5,90,30,funding+oi+lsratio+vix+dxy,True,True,True,False,True,True,4.278881967018142,0.6625577069920597,-0.563219801149924,1438,0.36856745479833103
top5,5,90,30,funding+oi+lsratio+fear_greed,True,True,True,True,False,False,2.189401293623751,0.5158429142766099,-0.6377672617297697,1170,0.2717948717948718
top5,5,90,30,funding+oi+lsratio+fear_greed+dxy,True,True,True,True,False,True,0.33650256859775074,0.25382103834222575,-0.5739029738771444,1436,0.35376044568245124
top5,5,90,30,funding+oi+lsratio+fear_greed+vix,True,True,True,True,True,False,2.688673943589736,0.5611047870691107,-0.6095732661977561,1168,0.2808219178082192
top5,5,90,30,funding+oi+lsratio+fear_greed+vix+dxy,True,True,True,True,True,True,-0.132741217153656,0.09933917343241841,-0.6262491233729727,1424,0.3539325842696629
top5,10,60,30,base,False,False,False,False,False,False,16.08313054197512,0.9160371172340275,-0.6285837497653716,800,0.2625
top5,10,60,30,dxy,False,False,False,False,False,True,6.477897133002052,0.7480090297401225,-0.5645512541102246,1356,0.3805309734513274
top5,10,60,30,vix,False,False,False,False,True,False,16.081980276482117,0.9148207327453249,-0.6295084749549844,826,0.2687651331719128
top5,10,60,30,vix+dxy,False,False,False,False,True,True,5.573104958376495,0.7254780301033136,-0.5765939788103472,1366,0.383601756954612
