symbol,strategy,profit_factor,return,win_rate,mdd,trades,sharpe
LPTUSDT,1_MultiTF,0.810665844728647,-73.12052430126303,30.434782608695656,-87.53606164390808,92,-0.24073747054869324
LPTUSDT,2_RSIMeanRev,1.0000872886149348,0.020632701823641852,61.206896551724135,-51.39593801317176,116,0.13236662031557533
LPTUSDT,3_Momentum,0.9212897118364938,-54.7134129810207,39.09348441926346,-62.83958334614367,353,0.059925653557210926
LPTUSDT,4_Volatility,0.666331802955863,-88.66096872189352,48.33948339483395,-89.17683418837564,271,-0.53767111061067
LPTUSDT,6_BTCCorr,0.9235115646692776,-47.789842322630626,38.27751196172249,-70.81233262215835,209,-0.022313139831329588
LPTUSDT,7_Ensemble,0.7817940857674883,-90.45444805501432,40.76086956521739,-92.05817027798432,184,-0.16852520249295688
LPTUSDT,8_LongOnlyFear,1.0339644470817704,3.331309329054033,40.0,-22.073539565968435,35,0.11416835038861123
LPTUSDT,9_EMASimple,0.8949483253048256,-66.0439807348625,29.23728813559322,-77.05392116096952,236,-0.02899574354407442
LPTUSDT,10_BollingerMR,0.9127857106429845,-60.936803639744596,64.12213740458014,-94.80332883098993,262,0.17243712762479935
LQTYUSDT,1_MultiTF,0.6267129714352837,-75.8211792874832,25.862068965517242,-84.54146835685434,58,-0.5755954347927801
LQTYUSDT,2_RSIMeanRev,0.7542202068245463,-43.307790776536024,63.74999999999999,-69.83191411754896,80,-0.3580005370830228
LQTYUSDT,3_Momentum,0.9091399199401177,-35.46761067202423,37.75933609958506,-69.64625430208825,241,0.009454221971771384
LQTYUSDT,4_Volatility,0.9835768653623796,-5.786393085168151,59.55056179775281,-42.10710343488167,178,0.1899726653326767
LQTYUSDT,6_BTCCorr,0.9127201642725997,-34.52261494979963,40.26845637583892,-58.06681848081304,149,-0.052462541694536624
LQTYUSDT,7_Ensemble,0.8786595999458516,-54.50179183177271,40.36697247706422,-78.23536452367802,109,0.018978344245907674
LQTYUSDT,9_EMASimple,0.9322269966144878,-26.884449142391652,26.21951219512195,-75.45864703953785,164,0.08576106338707536
LQTYUSDT,10_BollingerMR,0.7348417365004047,-74.85864769646423,62.57668711656442,-87.70851344941431,163,-0.526899663921286
LRCUSDT,1_MultiTF,0.9081116528199344,-29.161071615096446,36.470588235294116,-58.075500635953915,85,0.0036709818685552956
LRCUSDT,2_RSIMeanRev,1.0046833121972498,0.8236101572431931,60.68376068376068,-46.53437651235027,117,0.11542139856307433
LRCUSDT,3_Momentum,0.7462222565155433,-96.31525242966568,34.5945945945946,-96.71812020760736,370,-1.1248814043172535
LRCUSDT,4_Volatility,0.8952813134472126,-33.81988138984714,55.51470588235294,-64.19553354397226,272,-0.051179038348206314
LRCUSDT,6_BTCCorr,0.9390259986669329,-31.671921312616234,39.0625,-59.720523647860944,192,0.05514579361729685
LRCUSDT,7_Ensemble,1.1820121969232777,273.75047030286623,51.204819277108435,-61.27812363989715,166,0.6690202416412935
LRCUSDT,8_LongOnlyFear,0.6949822660392344,-32.12112043910269,22.857142857142858,-37.95235605553941,35,-0.2683603792437095
LRCUSDT,9_EMASimple,0.9784444313105598,-21.902775619308244,31.275720164609055,-77.1828454007269,243,0.2124775490939527
LRCUSDT,10_BollingerMR,0.8354419934752728,-45.62905654983449,62.59541984732825,-75.00359328699243,262,-0.13352260439180075
LSKUSDT,1_MultiTF,1.2587242263174958,19.63270326818085,44.11764705882353,-43.73241139408528,34,0.3358640174887542
LSKUSDT,2_RSIMeanRev,0.6830402793627386,-32.69903999984778,56.666666666666664,-40.742781314998005,60,-0.5290477050393566
LSKUSDT,3_Momentum,1.0391705502336557,14.664718079218474,36.0,-47.68153715987931,175,0.33022124795022606
LSKUSDT,4_Volatility,0.7853542031104429,-42.91335098511123,46.666666666666664,-45.7916309633486,120,-0.402329855464823
LSKUSDT,6_BTCCorr,0.9464667583684893,-11.722886922070174,39.325842696629216,-45.84308757261814,89,0.042641959676660075
LSKUSDT,7_Ensemble,1.2476818867542354,57.38136578629034,49.31506849315068,-51.808221548657386,73,0.5429747511095414
LSKUSDT,8_LongOnlyFear,0.6755212101137519,-26.67327469545099,20.0,-41.336589008453664,25,-0.3823828133078267
LSKUSDT,9_EMASimple,1.0242751314586935,11.15591974526804,32.67326732673268,-56.95170390471613,101,0.34704954116914793
LSKUSDT,10_BollingerMR,0.5599972772167222,-74.51663769225354,55.172413793103445,-78.81402440646117,116,-1.0869807949993033
LTCUSDT,1_MultiTF,0.7367392165954401,-71.92707111753637,29.838709677419356,-82.82695747168381,124,-0.5711709950366192
LTCUSDT,2_RSIMeanRev,1.2171907992013464,52.54587498682539,68.58974358974359,-37.87960073599588,156,0.42111482858467597
LTCUSDT,3_Momentum,0.8842132715868884,-66.01313613676507,35.25345622119816,-75.61505171081222,434,-0.24974787995725245
LTCUSDT,4_Volatility,0.8680940926552618,-78.22797339516374,49.11764705882353,-91.91261369695401,340,-0.4926603986819601
LTCUSDT,6_BTCCorr,0.8115714622822879,-85.72026772074732,37.95918367346939,-90.29328904181322,245,-0.4824928809346688
LTCUSDT,7_Ensemble,0.968874575225284,-40.12665879834875,42.66666666666667,-83.49224690958569,225,0.05138459595946185
LTCUSDT,8_LongOnlyFear,0.6961858962179306,-37.42902446745858,30.0,-43.915040179920446,50,-0.30057784415934413
LTCUSDT,9_EMASimple,0.9953248736337754,-4.809889117600141,31.761006289308174,-64.14817678299613,318,0.21502119309764628
LTCUSDT,10_BollingerMR,0.9615444583307382,-20.89030532903038,65.93059936908517,-58.041363756317374,317,0.08060804814222915
LUMIAUSDT,1_MultiTF,1.4790988489662409,49.5214526643541,40.0,-34.45420107979683,20,0.5152221472496674
LUMIAUSDT,2_RSIMeanRev,0.6053835679663923,-32.125216724122154,60.86956521739131,-42.34494061361018,23,-0.5073447578157834
LUMIAUSDT,3_Momentum,0.8436964085337608,-34.36774825631448,32.55813953488372,-50.946487309505514,86,-0.17699816957409245
LUMIAUSDT,4_Volatility,0.9709135169050779,-3.610838950690809,48.68421052631579,-48.30215200709983,76,0.12953463206280744
LUMIAUSDT,6_BTCCorr,0.8063113709965742,-23.770922638534774,39.58333333333333,-50.952458754137986,48,-0.15733873359108178
LUMIAUSDT,7_Ensemble,0.7515595634592628,-60.80596797206701,42.10526315789473,-82.06857237336337,38,-0.3469836892178346
LUMIAUSDT,9_EMASimple,0.7221259071821481,-62.413742031111816,28.125,-75.19755164709039,64,-0.6351223257334712
LUMIAUSDT,10_BollingerMR,0.8343938328394039,-28.778636456981786,64.0625,-48.653696865336734,64,-0.13876830945969795
LUNA2USDT,1_MultiTF,1.3787689099542508,85.7054584437835,41.269841269841265,-42.663354169988786,63,0.45993354630861466
LUNA2USDT,2_RSIMeanRev,0.8907121989923166,-32.64833225113408,68.18181818181817,-53.87615198151248,110,0.0831526102467718
LUNA2USDT,3_Momentum,0.9338202504814515,-19.243541050565625,36.029411764705884,-77.89264616999984,272,0.12267238471384845
LUNA2USDT,4_Volatility,0.7053859604877469,-80.97198102651791,48.81516587677725,-90.99712892912679,211,-0.49466478032972944
LUNA2USDT,6_BTCCorr,1.2370824263106341,107.56507284183421,40.140845070422536,-37.875033928460105,142,0.5581677434296384
LUNA2USDT,7_Ensemble,1.1612826724637269,125.5313223851108,47.41379310344828,-48.342948976714816,116,0.5472763071128084
LUNA2USDT,8_LongOnlyFear,1.2915506600424702,50.35901907449289,47.22222222222222,-36.70217498422646,36,0.4565889276316352
LUNA2USDT,9_EMASimple,1.047531696583855,40.713940979579235,28.49462365591398,-74.9198677527857,186,0.28870406852112807
LUNA2USDT,10_BollingerMR,0.8082583552780581,-77.94402119124707,59.22330097087378,-80.83447697969015,206,-0.5005833293945998
MAGICUSDT,1_MultiTF,0.8994426931806758,-21.406122215360877,37.5,-55.808628394384755,56,0.04452778875632665
MAGICUSDT,2_RSIMeanRev,0.4310850960636681,-114.78672601977952,55.81395348837209,-114.78672601977955,86,-0.2929163250878485
MAGICUSDT,3_Momentum,0.7231242671270962,-82.85033855667344,32.592592592592595,-91.63067489326781,270,-0.2702867973299754
MAGICUSDT,4_Volatility,0.8642557993747755,-36.80413520260852,54.146341463414636,-78.19253829793894,205,0.007042598475323409
MAGICUSDT,6_BTCCorr,0.7441117027609954,-68.36158316624828,33.098591549295776,-74.38145488162871,142,-0.4806900623693253
MAGICUSDT,7_Ensemble,0.4556755408283554,-101.83479802778112,44.166666666666664,-107.41108849709669,120,-0.9931071908819838
MAGICUSDT,9_EMASimple,0.9909102152898528,-4.65957609028006,33.72781065088758,-73.49266544726217,169,0.25107250945316334
MAGICUSDT,10_BollingerMR,0.726818615753309,-112.55900297382964,56.21621621621622,-111.63540343581437,185,-0.48822373142995273
MANAUSDT,1_MultiTF,1.2578198023603075,84.66130688513852,42.10526315789473,-37.80748583279882,76,0.3296790969232102
MANAUSDT,2_RSIMeanRev,0.7338052492619943,-44.12905686741436,59.813084112149525,-55.213807318668586,107,-0.34156134761351226
MANAUSDT,3_Momentum,0.7637205954625095,-85.43080998850989,35.097493036211695,-88.38354698061273,359,-0.4187097592590007
MANAUSDT,4_Volatility,0.47833991282836824,-89.87602320781536,46.76258992805755,-89.87602320781538,278,-0.6347907812249135
MANAUSDT,6_BTCCorr,1.175179751795752,118.24453633160527,41.62162162162162,-43.2538059414802,185,0.4624752302767948
MANAUSDT,7_Ensemble,1.2627950907733334,216.26980884636865,48.53801169590643,-64.25190214325417,171,0.5841211928699531
MANAUSDT,8_LongOnlyFear,1.619583350693963,36.0583841828132,40.0,-19.90176648601116,25,0.3995938570640258
MANAUSDT,9_EMASimple,1.066144666951144,51.29459450487166,32.083333333333336,-64.6906555486591,240,0.34225707210456985
MANAUSDT,10_BollingerMR,0.6844355951900749,-83.72658708939358,60.8,-87.70495593312762,250,-0.608746047609096
MANTAUSDT,1_MultiTF,1.2759901358038277,55.207905270569356,51.42857142857142,-43.26927547473016,35,0.37029944935726256
MANTAUSDT,2_RSIMeanRev,0.6238320806184806,-40.77228673685954,66.07142857142857,-49.43571018008572,56,-0.4607281038651086
MANTAUSDT,3_Momentum,0.7801957563225688,-61.03090645832441,31.76470588235294,-67.68823743163468,170,-0.32609840106733573
MANTAUSDT,4_Volatility,0.6748141370928409,-62.18071923043587,52.54237288135594,-64.50364839750013,118,-0.5021386571623055
MANTAUSDT,6_BTCCorr,1.3758523710115769,165.66735592835857,46.51162790697674,-32.7118848458474,86,0.9357437168756595
MANTAUSDT,7_Ensemble,0.8291507139086465,-65.22734609543686,34.177215189873415,-78.54298186019612,79,-0.3984213532639541
MANTAUSDT,9_EMASimple,1.1661483316860075,97.8056132222195,36.11111111111111,-46.35695292664469,108,0.5399605834187364
MANTAUSDT,10_BollingerMR,0.5820396292786043,-78.88947910785589,62.5,-86.7611246332122,112,-0.881603562379773
MASKUSDT,1_MultiTF,0.9089428768482,-30.828825951329907,27.27272727272727,-77.18632874090018,88,0.023618880531278398
MASKUSDT,2_RSIMeanRev,0.5347953519388604,-86.48782456450536,68.0327868852459,-94.12666588962325,122,-0.24778207154239248
MASKUSDT,3_Momentum,0.9012911203539531,-74.67887566135816,35.42857142857142,-89.54251767617517,350,-0.19421923456562554
MASKUSDT,4_Volatility,0.9378169976732009,-40.85614973250399,48.35164835164835,-80.81302979204763,273,0.13610525056717973
MASKUSDT,6_BTCCorr,0.7884573846033154,-82.72509787384058,42.42424242424242,-91.00076832141305,198,-0.39519250228229275
MASKUSDT,7_Ensemble,0.8862491828291528,-74.861708296676,35.13513513513514,-86.56246860699976,185,0.12576437879590313
MASKUSDT,8_LongOnlyFear,1.016638137436978,4.2730334982327145,40.298507462686565,-40.53846888724219,67,0.16123300464353532
MASKUSDT,9_EMASimple,0.705869714382903,-102.17426585948988,66.92307692307692,-140.1601093958599,260,-0.7840364463164082
MASKUSDT,10_BollingerMR,0.44275298177441536,-96.6027315373464,61.77606177606177,-98.74330096823687,259,-0.38657351579799826
MAVIAUSDT,1_MultiTF,1.0720779650199337,4.016923956781149,63.63636363636363,-40.37599241430031,11,0.2681470307710694
MAVIAUSDT,2_RSIMeanRev,0.48145341915204365,-40.21636578135386,62.5,-55.789885368887695,16,-0.6502666093667171
MAVIAUSDT,3_Momentum,1.4797946894562635,73.95227232284185,40.0,-49.44892936364602,50,0.8852788849120968
MAVIAUSDT,4_Volatility,0.6101334394584059,-56.12395121943112,53.48837209302325,-67.25123954911956,43,-1.2193452782173302
MAVIAUSDT,6_BTCCorr,0.5479729886853983,-51.807121065312,38.70967741935484,-52.34817625574358,31,-0.9527059301960968
MAVIAUSDT,7_Ensemble,0.4667005499898318,-71.8875215737118,48.0,-73.33970448644321,25,-1.0696138743055774
MAVIAUSDT,9_EMASimple,0.8292378534496895,-21.32663959965877,23.076923076923077,-36.843868471583924,39,-0.19683587079977385
MAVIAUSDT,10_BollingerMR,0.6354496655353037,-54.384817345808045,61.53846153846154,-60.05432499472473,39,-0.6567224789075025
MAVUSDT,1_MultiTF,0.7007545206362251,-53.8100637882505,38.18181818181819,-65.44947539389615,55,-0.27600336083963556
MAVUSDT,2_RSIMeanRev,0.6912510439210671,-37.16965010506731,58.82352941176471,-64.1776922798302,68,-0.34829310075795816
MAVUSDT,3_Momentum,0.82858745654676,-61.67838386715139,35.61643835616438,-74.36353463822586,219,-0.2211499785397386
MAVUSDT,4_Volatility,0.5045232151767167,-82.5784546709811,49.411764705882355,-83.18318231868426,170,-1.0011424473699053
MAVUSDT,6_BTCCorr,1.1350851147862255,58.06115989200049,43.22033898305085,-52.09125478074868,118,0.5032527746235542
MAVUSDT,7_Ensemble,0.8031778510225553,-78.6189110067406,37.27272727272727,-85.65020864952628,110,-0.3183297396043507
MAVUSDT,9_EMASimple,0.9619158421835553,-16.979309900990415,34.26573426573427,-56.5813370296917,143,0.11216876485412476
MAVUSDT,10_BollingerMR,0.8932399313138166,-42.8699833778043,60.256410256410255,-73.652043458926,156,-0.1357187541472346
MBOXUSDT,1_MultiTF,0.9692309271021173,-3.137850251709895,34.61538461538461,-38.9250080138619,26,-0.04152064954514969
MBOXUSDT,2_RSIMeanRev,0.6173390892361323,-30.036851107706465,56.666666666666664,-46.655392671716264,30,-0.5401557592869131
MBOXUSDT,3_Momentum,0.9191176265177595,-30.986496083720937,36.52173913043478,-69.95164237962302,115,-0.09222005229762255
MBOXUSDT,4_Volatility,1.2062550732476527,45.90553679846907,62.5,-24.977586715784224,88,0.6600410182736074
MBOXUSDT,6_BTCCorr,1.0401621926234605,8.131575663631875,45.0,-43.290860220506815,60,0.27178617957015877
MBOXUSDT,7_Ensemble,0.7885590057750342,-56.23411804158642,37.5,-78.71009212384989,56,-0.37315913969788517
MBOXUSDT,9_EMASimple,0.8809036099931098,-28.546644541135823,27.692307692307693,-61.58302347176432,65,-0.0850050346217375
MBOXUSDT,10_BollingerMR,0.782134528127898,-34.39308473014391,59.55056179775281,-65.34758432332448,89,-0.2484962734667141
MDTUSDT,1_MultiTF,1.2234317397456698,14.85306186310613,29.411764705882355,-23.50882410055405,17,0.23961404848055218
MDTUSDT,2_RSIMeanRev,0.8484521684656651,-4.474304502939708,44.44444444444444,-18.055631540940226,18,-0.09281985186626798
