symbol,profit_factor,total_return,win_rate,mdd,num_trades,sharpe,data_start,data_end
BATUSDT,0.7621611195896544,-65.70125631449586,29.292929292929294,-78.13473600336633,99,-0.39870984143795873,2021-11-11,2025-12-20
BBUSDT,0.7947052273342278,-30.64478675264679,32.35294117647059,-55.82228157206936,34,-0.2988763140059077,2024-05-13,2025-12-20
BCHUSDT,0.9882155088522345,-3.7948069483944358,35.55555555555556,-58.248371104523486,90,0.12804775228239018,2021-11-11,2025-12-20
BDXNUSDT,0.4178909806179771,-28.594763218911034,25.0,-43.33468802994901,12,-2.605056893317789,2025-06-03,2025-12-20
BEAMXUSDT,1.2050406655507149,31.890218269933214,35.0,-43.46983285847784,40,0.33592998426414605,2023-11-17,2025-12-20
BELUSDT,0.6847859544715165,-72.22236229201307,31.645569620253166,-85.95452162533469,79,-0.4376223017818397,2021-11-11,2025-12-20
BERAUSDT,2.756488537860324,105.27172152738737,50.0,-21.656022086521865,14,0.8061590885411141,2025-02-06,2025-12-20
BICOUSDT,1.1201094571688597,36.71485405981998,35.55555555555556,-62.92200522369803,45,0.2904663975122951,2023-09-28,2025-12-20
BIDUSDT,0.12489362776597072,-63.30917653865809,25.0,-71.24582003083951,12,-2.2036705785140858,2025-03-20,2025-12-20
BIGTIMEUSDT,0.5378009411569692,-64.00952070591282,31.914893617021278,-75.90569020948395,47,-0.5539702061599197,2023-10-12,2025-12-20
BIOUSDT,1.076691026482386,9.023701391927453,58.82352941176471,-57.95249811270992,17,0.011981105688765977,2025-01-03,2025-12-20
BLURUSDT,0.9896821138145601,-1.66315055487537,35.59322033898305,-57.211073815123584,59,0.06450484607353942,2023-04-28,2025-12-20
BLZUSDT,0.7800110107643197,-50.52351046507199,31.25,-84.75399893071193,96,-0.1181152987648796,2021-01-01,2025-12-28
BMTUSDT,1.7328502797402638,31.07457723659419,54.54545454545454,-28.865895267072094,11,0.2691023907321017,2025-03-17,2025-12-20
BNBUSDT,1.262105482088032,126.98749624523775,33.00970873786408,-41.213947421036885,103,0.4418690134153223,2021-01-01,2026-01-24
BNTUSDT,0.47397506833810593,-52.782644474979236,28.57142857142857,-59.472201347206955,49,-0.8684542223175632,2023-08-10,2025-12-20
BNXUSDT,0.5820684123602696,-57.01751595263882,31.914893617021278,-77.44713385919381,47,-0.8831126945227735,2023-02-22,2025-12-28
BOMEUSDT,1.4423117277510717,55.640380226109464,45.94594594594595,-37.74040624067409,37,0.5329331897000552,2024-03-16,2025-12-20
BONDUSDT,0.3147846324599923,-69.44980635003235,19.35483870967742,-75.47939937409707,31,-1.4462573585758884,2023-10-15,2025-12-28
BRETTUSDT,0.9405613444391945,-9.691385474644864,44.0,-43.1265607314327,25,0.11355154582368004,2024-08-20,2025-12-20
BROCCOLIF3BUSDT,0.5408935826358781,-35.11634240441238,18.181818181818183,-57.48102039254673,11,-1.5005849103814313,2025-03-21,2025-12-20
BSVUSDT,0.5549502383364469,-48.49496146411874,25.49019607843137,-57.01089642827035,51,-0.7419828889670388,2023-10-20,2025-12-20
BSWUSDT,0.9364787309351262,-7.442328106054119,40.0,-34.96858230160457,15,0.16069561028177093,2024-09-05,2025-12-28
BTCDOMUSDT,1.6215324810655884,66.31331941318433,40.78947368421053,-19.27991565199908,76,0.5998680752169672,2021-11-11,2025-12-20
BTCUSDT,1.0656446447128882,12.744786450752077,25.925925925925924,-47.674139930180345,108,0.17959791536360964,2021-01-01,2026-01-24
C98USDT,0.8908258151972201,-27.878777782411156,31.11111111111111,-62.95179102666607,90,0.029382430982044426,2021-11-11,2025-12-20
CAKEUSDT,1.1131205670655453,20.562439307959735,34.146341463414636,-43.84304961464357,41,0.2099515784319796,2023-11-02,2025-12-20
CATIUSDT,0.6743268781198812,-49.593112514394925,26.47058823529412,-67.29952824048303,34,-0.6434481398470805,2024-09-20,2025-12-20
CELOUSDT,1.233798121758061,91.42192753230212,37.93103448275862,-41.99011836557497,87,0.3947279648392591,2021-11-11,2025-12-20
CELRUSDT,0.8390747265522042,-54.65376070342827,33.69565217391305,-75.08449501708512,92,-0.1802418406839694,2021-11-11,2025-12-20
CETUSUSDT,1.7214442778164045,57.08266155208297,40.0,-26.266339863718326,20,0.6603112358124121,2024-11-06,2025-12-20
CFXUSDT,0.7671376271862131,-41.56854274347974,31.746031746031743,-54.241270932487396,63,-0.11751489704385136,2023-02-20,2025-12-20
CGPTUSDT,2.343000030088034,81.85865283700444,61.111111111111114,-28.4580413927052,18,1.023008113962706,2024-12-20,2025-12-20
CHESSUSDT,0.41637619032414286,-56.84088289082057,23.52941176470588,-67.67392163251229,34,-0.9792742647650794,2024-08-29,2025-12-20
CHILLGUYUSDT,1.4703404571914551,58.11029633627929,50.0,-38.4964245930026,18,0.6840297325406873,2024-11-27,2025-12-20
CHRUSDT,0.9026626196784339,-36.15657651572191,36.470588235294116,-70.31238219861791,85,-0.10139772589644139,2021-11-11,2025-12-20
CHZUSDT,1.04372121217761,16.82384059020132,31.3953488372093,-43.704837277475654,86,0.23152229640134872,2021-11-11,2025-12-20
CKBUSDT,1.311422254256567,147.5242829308202,38.333333333333336,-48.750067346354044,60,0.4200465740628697,2023-02-28,2025-12-20
COMBOUSDT,0.7616228878861474,-29.027510117486,35.13513513513514,-64.95169575650445,37,-0.6617761072870167,2023-06-02,2025-12-28
COMPUSDT,0.8824498204042784,-34.20516451315693,28.57142857142857,-68.22525309493932,91,-0.07446310736413181,2021-11-11,2025-12-20
COOKIEUSDT,0.8941643259996097,-9.353942743613075,42.10526315789473,-40.90909991977982,19,-0.05488136387475445,2025-01-07,2025-12-20
COSUSDT,1.1257711559288346,8.621274682451041,41.66666666666667,-31.377000243758285,24,-0.05372431032314893,2024-09-30,2025-12-20
COTIUSDT,1.1331605384702728,53.634937341332844,37.2093023255814,-50.78923987618317,86,0.25273115048383954,2021-11-11,2025-12-20
COWUSDT,0.577185278895214,-37.927596092089644,45.45454545454545,-45.50244064838574,22,-0.5991066190497029,2024-11-06,2025-12-20
CRVUSDT,0.8774650805902995,-32.28736232491723,31.32530120481928,-55.868462053422505,83,0.02921034216011631,2021-11-11,2025-12-20
CTKUSDT,0.4379425931886756,-25.317726910220493,28.57142857142857,-34.44455292014318,14,-1.2223160811406664,2025-04-30,2025-12-20
CTSIUSDT,0.8140478897917396,-60.59594933734061,32.94117647058823,-84.0011465010835,85,-0.28456866904336786,2021-11-11,2025-12-20
CVCUSDT,0.9715924241549138,-0.922228128328717,38.46153846153847,-21.72036059789827,13,-0.24179726270483853,2025-05-16,2025-12-20
CVXUSDT,0.7178642192243393,-10.391105791602161,30.0,-21.332657671485485,10,-0.2605152291308847,2025-07-23,2025-12-20
CYBERUSDT,1.273999406291141,54.75539537054453,40.0,-49.54052981420078,45,0.420876613107547,2023-08-21,2025-12-20
DARUSDT,0.7245612799448605,-76.77925004525711,29.310344827586203,-84.80565487852242,58,-0.39383334580281193,2022-04-29,2025-12-28
DASHUSDT,0.9369855859831644,-14.229256200378126,31.182795698924732,-63.62543679538799,93,0.09041615155162756,2021-11-11,2025-12-20
DEFIUSDT,0.7848910280958786,-48.56953413548241,33.663366336633665,-55.035977301774395,101,-0.1419591488225645,2021-01-01,2025-12-28
DEGENUSDT,1.7809810612095542,78.11297744575856,61.111111111111114,-17.963676291326138,18,0.8445010915868727,2024-11-15,2025-12-20
DEGOUSDT,0.21042329431792553,-96.55342146893263,33.33333333333333,-97.98212146969017,21,-0.7069611675009213,2024-12-13,2025-12-20
DENTUSDT,1.0240522277596007,7.391372720533185,37.2093023255814,-62.928076212673346,86,0.11806994219239203,2021-11-11,2025-12-20
DEXEUSDT,0.5443861477606877,-29.405822556554007,27.27272727272727,-55.259068414447654,22,-1.2367868980041745,2024-12-24,2025-12-20
DFUSDT,1.4226590988479362,25.063638894225736,38.88888888888889,-35.12041857263592,18,0.17811820459873529,2024-12-30,2025-12-20
DGBUSDT,1.2839657563753413,72.14842637316978,33.84615384615385,-58.18018434426185,65,0.27594297629429343,2021-04-21,2025-12-28
DIAUSDT,0.8401718327302121,-11.423782269246107,35.0,-39.62655642320313,20,-0.424203414314012,2024-10-02,2025-12-20
DODOXUSDT,0.7396769177640348,-56.30834207957777,28.846153846153843,-76.92314229665436,52,-0.4465246855944216,2023-08-08,2025-12-20
DOGEUSDT,1.596575741299402,863.6928741001541,34.31372549019608,-45.28126944342177,102,0.4444417836059272,2021-01-01,2026-01-24
DOGSUSDT,0.8187916644233162,-26.572955448545542,32.25806451612903,-44.6430457375282,31,-0.08944319175607224,2024-08-26,2025-12-20
DOLOUSDT,1.8841738364367715,79.00683607171246,36.36363636363637,-38.902953934456455,11,0.7107960672816926,2025-05-01,2025-12-20
DOTUSDT,0.9818060802267462,-5.919808315976605,37.38317757009346,-47.89944476558016,107,0.1104414486147954,2021-01-01,2026-01-24
DRIFTUSDT,0.8219524014959056,-15.627284069000268,28.000000000000004,-42.018497634216736,25,-0.3143261306883163,2024-11-08,2025-12-20
DUSDT,3.126349375238521,87.89332463898212,50.0,-9.134854044334219,18,1.0785081319622345,2025-01-09,2025-12-20
DUSKUSDT,0.770240110869925,-69.03262291667936,31.3953488372093,-83.70532781643556,86,-0.24194605633448177,2022-01-07,2025-12-20
DYDXUSDT,0.7873795482127829,-57.02037866735405,33.33333333333333,-83.87787971338678,90,-0.2473220274684821,2021-11-11,2025-12-20
DYMUSDT,0.9856435901604258,-5.596561359820862,43.24324324324324,-71.24209584887409,37,0.2758598065997737,2024-02-07,2025-12-20
EDUUSDT,0.5670121283931657,-70.57609937346318,28.57142857142857,-72.3457580577145,56,-0.5377025662781563,2023-04-30,2025-12-20
EGLDUSDT,1.017410497278653,4.9616883732843675,38.75,-44.148642763600435,80,0.1413994605602841,2021-11-11,2025-12-20
EIGENUSDT,0.7571299648860099,-26.947196793575156,34.78260869565217,-64.88684000197172,23,-0.40216107787072686,2024-10-01,2025-12-20
ENAUSDT,0.6652638334563782,-53.45526999732194,26.82926829268293,-66.25736134761148,41,-0.6848045755670947,2024-04-02,2025-12-20
ENJUSDT,1.2531847626834345,87.42978520761993,36.58536585365854,-41.013901066395704,82,0.39488040973371447,2021-11-11,2025-12-20
ENSUSDT,0.7748901048350386,-65.99022940544265,30.18867924528302,-81.96929045181123,106,-0.29218102968121035,2021-11-30,2025-12-20
EPICUSDT,0.7207429860929624,-19.667772216249414,25.0,-30.738930553322692,12,-0.2297935641632362,2025-03-13,2025-12-20
EPTUSDT,2.2743538654160327,49.00519422606229,36.36363636363637,-28.810140958161906,11,0.30201529545864475,2025-04-21,2025-12-20
ETCUSDT,1.1008642285426387,122.74671093600804,36.633663366336634,-66.22507616037485,101,0.37085487386076,2021-01-01,2026-01-24
ETHFIUSDT,0.5359820139736872,-75.45630334505533,27.27272727272727,-80.69009702838929,44,-0.9650775386326674,2024-03-18,2025-12-20
ETHUSDT,1.0265827326884966,9.907109712702923,31.775700934579437,-48.98390954516827,107,0.17766550505710202,2021-01-01,2026-01-24
ETHWUSDT,0.792512626483009,-26.824479296294935,35.55555555555556,-55.29731081530137,45,-0.09859460842082189,2023-11-28,2025-12-20
FARTCOINUSDT,0.5773889235936146,-42.394959889566074,28.57142857142857,-66.33652454108305,21,-0.7428379390072519,2024-12-20,2025-12-20
FETUSDT,1.4741207511153314,145.04152580674278,35.59322033898305,-46.41418311514867,59,0.44129687341237217,2023-01-17,2025-12-20
FHEUSDT,0.1522860142438966,-62.10144398560151,14.285714285714285,-72.17636989010734,14,-0.9483264806620206,2025-04-12,2025-12-20
FIDAUSDT,2.698307170894072,88.37364920635761,57.14285714285714,-11.400212282274905,21,1.0659324771914822,2024-09-19,2025-12-20
FILUSDT,1.0084762093134447,3.881347902200827,35.294117647058826,-68.22738189994347,85,0.1217189956750764,2021-11-11,2025-12-20
FIOUSDT,0.40806764180762106,-62.01953236346931,30.0,-65.90097468938427,30,-1.1462135107462093,2024-09-20,2025-12-20
FISUSDT,1.3055290525180998,11.540026169660367,33.33333333333333,-36.67160160549016,12,-0.8059810734589862,2025-04-25,2025-12-28
FLMUSDT,0.7374632062996488,-78.3229306237109,35.45454545454545,-89.5082544394742,110,-0.4066002004719072,2021-01-01,2025-12-28
FLOWUSDT,1.1479798619736121,70.16436458218216,33.33333333333333,-54.84923939682308,78,0.3134952368620791,2022-02-10,2025-12-20
FLUXUSDT,0.9992442544583571,-0.04931925835306439,29.629629629629626,-34.07958717564534,27,0.07305200136849245,2024-09-03,2025-12-20
FORMUSDT,1.316106714213184,15.05540837285244,36.36363636363637,-33.63196496592524,11,0.47968657030653117,2025-03-19,2025-12-20
FORTHUSDT,1.8190950061292193,14.174862588867843,57.14285714285714,-14.59112687745554,14,0.4563903500274519,2025-04-08,2025-12-20
FTMUSDT,1.2573520452873654,480.599946935163,34.5679012345679,-59.80431181250321,81,0.5696433842648727,2021-01-01,2026-01-24
FTTUSDT,2.0718802331726787,30.725530863269945,25.0,-24.162076031425467,12,-0.7508578807351861,2022-04-15,2025-12-28
FUNUSDT,2.861671784399433,74.60963221638737,28.57142857142857,-17.579822760133993,14,0.8542454171029824,2025-03-31,2025-12-20
FXSUSDT,0.7515384774980942,-46.48999818771489,31.03448275862069,-75.70595469339798,58,-0.47223923058866885,2023-01-20,2025-12-20
GALAUSDT,1.2662967266476761,168.3480539505553,33.734939759036145,-55.12586042275386,83,0.5017596396660848,2021-11-11,2025-12-20
GASUSDT,0.8059962370327256,-17.609158064702335,34.04255319148936,-38.49119467056487,47,-0.3027444122919829,2023-10-25,2025-12-20
GHSTUSDT,1.5781995908338755,35.09572185386845,36.0,-39.463012981496775,25,0.31330409088320066,2024-09-23,2025-12-20
GLMRUSDT,1.639186688580282,34.662121933456326,33.33333333333333,-15.82857871557283,12,0.35527373725425193,2023-09-26,2025-12-28
GLMUSDT,0.44407758109965323,-58.79113993417611,35.0,-61.68851553367687,40,-1.1729825214739287,2024-02-22,2025-12-20
GMTUSDT,1.13818412715599,38.13723080922151,37.333333333333336,-48.604309065657105,75,0.2996187824249731,2022-03-15,2025-12-20
GMXUSDT,0.7959957254701716,-46.23849847291709,37.03703703703704,-71.33198228650812,54,-0.276809127782794,2023-02-17,2025-12-20
GOATUSDT,1.2406054030457088,23.50366204106875,52.38095238095239,-48.67808739889053,21,0.36259125679554827,2024-10-24,2025-12-20
GPSUSDT,0.9348247863686036,-4.770115762943572,46.15384615384615,-47.74435652759127,13,0.0018356335038887267,2025-02-17,2025-12-20
GRASSUSDT,0.8185715683717747,-23.05649477116516,32.0,-43.07185592280439,25,-0.017563347674476086,2024-11-08,2025-12-20
GRIFFAINUSDT,1.9198693587757616,111.8102475628182,52.63157894736842,-37.01487716370883,19,1.0721137076122742,2025-01-02,2025-12-20
GRTUSDT,1.504434294346269,231.2382488400254,43.75,-42.61318583786858,80,0.4863544459924053,2021-11-11,2025-12-20
GTCUSDT,0.8355251018637438,-45.02805367501552,36.17021276595745,-69.30881646725558,94,-0.05215632284331531,2021-11-11,2025-12-20
GUSDT,1.2262393405578682,19.310321171533175,48.275862068965516,-24.86935338279066,29,0.28794741384473577,2024-08-15,2025-12-20
HAEDALUSDT,0.6689067789849757,-15.272282130055059,33.33333333333333,-41.425202864419894,12,-2.072090246029194,2025-05-01,2025-12-20
HBARUSDT,1.1044896152621788,57.52052456832018,28.40909090909091,-70.48369716875207,88,0.30000425209539766,2021-11-11,2025-12-20
HEIUSDT,1.2608108106013136,13.28071271840714,35.294117647058826,-22.744550064092632,17,0.1335903164485135,2025-02-13,2025-12-20
HFTUSDT,0.7827654244051181,-32.35339658385836,37.5,-63.14731689353679,56,-0.16722633425118155,2023-04-06,2025-12-20
HIFIUSDT,1.0168921924546943,1.877434858049054,28.888888888888886,-59.35599441365436,45,0.07916366597192256,2023-09-16,2025-12-28
HIGHUSDT,1.521513172807168,127.1900480159374,47.27272727272727,-27.33255867861327,55,0.6324363450814132,2023-02-07,2025-12-20
HIPPOUSDT,1.4135457814218524,31.16089016474286,46.666666666666664,-32.71213696519985,15,0.3898364009850628,2024-11-13,2025-12-20
HIVEUSDT,2.0387373276621186,45.37649412333493,58.82352941176471,-18.180386594594037,17,0.7860126420908299,2024-12-23,2025-12-20
HMSTRUSDT,1.2283749610508403,17.324097666806914,26.08695652173913,-41.444326724831484,23,0.39058650833181047,2024-09-26,2025-12-20
HOOKUSDT,0.9570899210355424,-8.818909074208037,33.84615384615385,-49.89154742605743,65,-0.0639865281550433,2023-01-23,2025-12-20
HOTUSDT,1.3698896065496187,213.92764134201582,36.708860759493675,-42.430269707631965,79,0.604827341563336,2021-11-11,2025-12-20
HUMAUSDT,0.6573132527544413,-19.247414263947615,25.0,-31.05466007768751,12,-0.4601469949465054,2025-05-26,2025-12-20
HYPERUSDT,1.021454420157184,0.917892274184573,41.66666666666667,-17.16826407124535,12,0.09312636999251707,2025-04-22,2025-12-20
HYPEUSDT,1.5234513954574145,10.319152452458313,54.54545454545454,-8.807682090835758,11,-0.29510818957292173,2025-05-30,2025-12-20
ICPUSDT,1.1324586740116243,34.254253183380555,34.78260869565217,-51.2624874620466,69,0.18374646327555136,2022-09-27,2025-12-20
ICXUSDT,0.9031268467988702,-33.24708912980567,30.76923076923077,-75.80390170389748,91,-0.0925595198441608,2021-11-11,2025-12-20
IDEXUSDT,0.5281445660532128,-22.627384654045677,26.31578947368421,-23.860376893846315,19,-0.47775970088044006,2023-05-03,2025-12-28
IDUSDT,0.9162934853413437,-15.75299829591772,30.64516129032258,-58.24925834286506,62,0.04513545478017813,2023-03-23,2025-12-20
ILVUSDT,0.8155699890440476,-31.834895904793427,42.857142857142854,-60.84515823152484,42,-0.16910198996204287,2023-11-10,2025-12-20
IMXUSDT,1.1214096520152284,44.57528252589273,31.645569620253166,-52.367028348013676,79,0.2063168459336541,2022-02-11,2025-12-20
INITUSDT,0.9455674988147316,-2.9021131872217887,33.33333333333333,-39.85833958218722,12,0.0035012251521793305,2025-04-16,2025-12-20
INJUSDT,1.1183379927609505,48.74925064246904,31.25,-67.44475154189453,80,0.33887013583039854,2022-08-17,2025-12-20
IOSTUSDT,0.94099665755781,-16.312577662527417,29.347826086956523,-64.92416817207881,92,-0.028096576731540944,2021-11-11,2025-12-20
IOTAUSDT,1.108753544333362,44.511338498330886,40.243902439024396,-57.46251613627983,82,0.3068733684522072,2021-11-11,2025-12-20
IOTXUSDT,0.8698783779871406,-37.11502729146366,29.545454545454547,-61.55234647523532,88,-0.14653552378510365,2021-11-11,2025-12-20
IOUSDT,1.3609750592274497,36.8162578896003,39.285714285714285,-42.29784768222187,28,0.20215157421730198,2024-06-11,2025-12-20
IPUSDT,2.4821646045484465,59.07786686926955,36.36363636363637,-19.447603504092807,11,0.4108015156328813,2025-02-13,2025-12-20
JASMYUSDT,1.5246054467722898,426.5901662971408,36.231884057971016,-52.02139579951697,69,0.5676156323140706,2022-04-20,2025-12-20
JELLYJELLYUSDT,0.2419462298975,-74.08328983143548,21.052631578947366,-82.93685807328337,19,-1.9764867977114666,2025-03-26,2025-12-20
JOEUSDT,0.7732921508631551,-41.53916566349238,36.76470588235294,-65.16112065930572,68,-0.29522964829040776,2023-03-29,2025-12-20
JSTUSDT,0.42313142534840487,-11.592278536068024,38.46153846153847,-13.17293456682881,13,-1.2415285684334485,2025-04-28,2025-12-20
JTOUSDT,0.39104239367760124,-62.28457800711649,24.444444444444443,-79.45492813431648,45,-1.5216333630087053,2023-12-08,2025-12-20
JUPUSDT,0.6076306680385151,-49.09536336650754,30.952380952380953,-76.40705965362072,42,-0.5881481718485648,2024-01-31,2025-12-20
KAIAUSDT,1.5409571100170105,32.680090499959014,39.130434782608695,-34.12391386330327,23,0.41222206594427935,2024-12-04,2025-12-20
